Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
38:e1:f4:48:81:10,2026-08-05 16:59:57,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2062@B1,Evolve M2
38:e1:f4:48:81:86,2026-08-05 16:59:56,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2059@B1,Evolve M2
38:e1:f4:48:94:30,2026-08-05 16:59:53,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1045@B1,Evolve M2
8c:9a:8f:d9:ec:f4,2026-08-05 16:59:51,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1054@B2,Evolve M2
8c:9a:8f:d9:ef:dd,2026-08-05 16:59:51,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2045@L,Evolve M2
8c:9a:8f:d9:ec:d0,2026-08-05 16:59:50,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1078@B2,Evolve M2
18:0c:7a:8a:86:ec,2026-08-05 16:59:45,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1041@L,Evolve M2
38:e1:f4:48:80:7b,2026-08-05 16:59:42,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2064@B2,Evolve M2
38:e1:f4:48:76:9c,2026-08-05 16:59:41,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2011@B1,Evolve M2
38:e1:f4:48:87:19,2026-08-05 16:59:40,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2080@B2,Evolve M2
38:e1:f4:48:da:9c,2026-08-05 16:59:40,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1068,Evolve M2
38:e1:f4:48:db:ae,2026-08-05 16:59:39,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1073@B1,Evolve M2
38:e1:f4:48:8b:82,2026-08-05 16:59:38,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2011@L,Evolve M2
8c:9a:8f:d9:ec:69,2026-08-05 16:59:33,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1054@L,Evolve M2
38:e1:f4:48:8c:5f,2026-08-05 16:59:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2074@B1,Evolve M2
8c:9a:8f:d9:eb:e7,2026-08-05 16:59:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1056@B1,Evolve M2
8c:9a:8f:d9:eb:d8,2026-08-05 16:59:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1077@L,Evolve M2
18:0c:7a:8a:86:41,2026-08-05 16:59:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1081@B1,Evolve M2
38:e1:f4:49:84:96,2026-08-05 16:59:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2055@B1,Evolve M2
38:e1:f4:49:84:c3,2026-08-05 16:59:30,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2053@B1,Evolve M2
8c:9a:8f:d9:ec:4c,2026-08-05 16:59:29,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1053@B2,Evolve M2
38:e1:f4:48:85:fc,2026-08-05 16:59:29,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2005@L,Evolve M2
38:e1:f4:49:61:c7,2026-08-05 16:59:29,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2055@B2,Evolve M2
8c:9a:8f:d9:f5:d1,2026-08-05 16:59:26,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1078@B1,Evolve M2
38:e1:f4:48:db:45,2026-08-05 16:59:25,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1014@B2,Evolve M2
8c:9a:8f:d9:ec:52,2026-08-05 16:59:24,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1055@B1,Evolve M2
38:e1:f4:48:8e:35,2026-08-05 16:59:23,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1003@B2,Evolve M2
18:0c:7a:8a:87:5b,2026-08-05 16:59:21,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1043@B1,Evolve M2
8c:9a:8f:d9:f1:42,2026-08-05 16:59:20,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2039,Evolve M2
18:0c:7a:8a:86:ce,2026-08-05 16:59:18,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1037@L,Evolve M2
38:e1:f4:48:d7:78,2026-08-05 16:59:16,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1088@L,Evolve M2
38:e1:f4:48:85:36,2026-08-05 16:59:15,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1064@B2,Evolve M2
38:e1:f4:49:84:b7,2026-08-05 16:59:08,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2057@B1,Evolve M2
38:e1:f4:48:83:24,2026-08-05 16:59:08,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2006@L,Evolve M2
38:e1:f4:48:8c:6c,2026-08-05 16:58:00,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2080@B1,Evolve M2
38:e1:f4:48:82:81,2026-08-05 16:57:59,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1062@B1,Evolve M2
38:e1:f4:48:92:aa,2026-08-05 16:57:58,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1034@B1,Evolve M2
38:e1:f4:48:91:5c,2026-08-05 16:57:57,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2068@B1,Evolve M2
38:e1:f4:48:70:5e,2026-08-05 16:57:56,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2031@B2,Evolve M2
38:e1:f4:48:86:db,2026-08-05 16:57:53,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2001@B1,Evolve M2
38:e1:f4:48:dd:8c,2026-08-05 16:57:52,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1008@B1,Evolve M2
38:e1:f4:48:db:30,2026-08-05 16:57:48,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2024@B1,Evolve M2
38:e1:f4:48:db:69,2026-08-05 16:57:38,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2017@B2,Evolve M2
