Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:51:e8:d8,2026-07-28 15:29:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1504B,Evolve M2
10:2b:aa:50:30:af,2026-07-28 15:29:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,803A,Evolve M2
10:2b:aa:50:38:35,2026-07-28 15:29:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,304A,Evolve M2
10:2b:aa:50:04:30,2026-07-28 15:29:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1006A,Evolve M2
10:2b:aa:50:2c:e0,2026-07-28 15:29:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1604B,Evolve M2
10:2b:aa:51:e0:77,2026-07-28 15:29:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,509B,Evolve M2
10:2b:aa:50:3e:50,2026-07-28 15:29:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1712B,Evolve M2
10:2b:aa:50:03:d6,2026-07-28 15:29:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,811A,Evolve M2
10:2b:aa:50:2f:b9,2026-07-28 15:29:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1609A,Evolve M2
10:2b:aa:50:32:bc,2026-07-28 15:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1807A@B,Evolve M2
10:2b:aa:50:91:87,2026-07-28 15:29:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1504A,Evolve M2
10:2b:aa:50:31:4b,2026-07-28 15:29:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1206B,Evolve M2
10:2b:aa:50:34:ab,2026-07-28 15:29:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,907A,Evolve M2
10:2b:aa:50:33:5b,2026-07-28 15:29:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,608A,Evolve M2
10:2b:aa:50:3f:61,2026-07-28 15:29:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,511B,Evolve M2
10:2b:aa:50:3b:5f,2026-07-28 15:29:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,403B,Evolve M2
10:2b:aa:50:92:2c,2026-07-28 15:29:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1609A,Evolve M2
10:2b:aa:50:3a:60,2026-07-28 15:29:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,607B,Evolve M2
10:2b:aa:51:e7:94,2026-07-28 15:29:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1102A,Evolve M2
10:2b:aa:50:2f:29,2026-07-28 15:29:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,711B,Evolve M2
10:2b:aa:50:33:3a,2026-07-28 15:29:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1409A,Evolve M2
10:2b:aa:50:3b:23,2026-07-28 15:29:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,409A,Evolve M2
10:2b:aa:50:3c:61,2026-07-28 15:29:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,210B,Evolve M2
10:2b:aa:50:38:f2,2026-07-28 15:29:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,405A,Evolve M2
10:2b:aa:51:e8:f6,2026-07-28 15:29:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1505B,Evolve M2
10:2b:aa:50:2c:26,2026-07-28 15:29:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,612B,Evolve M2
10:2b:aa:50:91:1b,2026-07-28 15:29:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1202A,Evolve M2
10:2b:aa:50:3d:45,2026-07-28 15:29:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,205B,Evolve M2
10:2b:aa:50:90:19,2026-07-28 15:29:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,509A,Evolve M2
10:2b:aa:50:39:5e,2026-07-28 15:29:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1001A,Evolve M2
10:2b:aa:50:92:71,2026-07-28 15:29:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,903B,Evolve M2
10:2b:aa:50:92:56,2026-07-28 15:29:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1512A@B,Evolve M2
10:2b:aa:50:3e:a7,2026-07-28 15:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,405A,Evolve M2
10:2b:aa:50:3c:4c,2026-07-28 15:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,209B,Evolve M2
10:2b:aa:50:37:5d,2026-07-28 15:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1706B@L,Evolve M2
10:2b:aa:50:2c:aa,2026-07-28 15:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1705A,Evolve M2
10:2b:aa:50:8f:74,2026-07-28 15:29:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,205B,Evolve M2
