Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:4f:fc:f8,2026-08-05 22:44:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1009A@L,Evolve M2
10:2b:aa:50:3c:07,2026-08-05 22:44:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,609B@L,Evolve M2
10:2b:aa:50:3e:3b,2026-08-05 22:44:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1705B@L,Evolve M2
10:2b:aa:50:31:84,2026-08-05 22:44:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,704A@L,Evolve M2
10:2b:aa:50:8f:41,2026-08-05 22:44:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1608B@L,Evolve M2
10:2b:aa:50:3e:95,2026-08-05 22:44:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,306A@B,Evolve M2
10:2b:aa:50:2f:14,2026-08-05 22:44:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,910B@L,Evolve M2
10:2b:aa:50:3e:e6,2026-08-05 22:44:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1702A@B,Evolve M2
10:2b:aa:50:34:78,2026-08-05 22:44:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,201B@B,Evolve M2
10:2b:aa:50:90:91,2026-08-05 22:44:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,503A@B,Evolve M2
10:2b:aa:50:2c:cb,2026-08-05 22:44:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1103A@L,Evolve M2
10:2b:aa:50:04:21,2026-08-05 22:44:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1502A@L,Evolve M2
10:2b:aa:50:92:44,2026-08-05 22:44:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1401A@B,Evolve M2
10:2b:aa:50:8d:34,2026-08-05 22:44:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,411A@B,Evolve M2
10:2b:aa:50:30:bb,2026-08-05 22:44:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1005A@B,Evolve M2
10:2b:aa:50:3e:1d,2026-08-05 22:44:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1701B@B,Evolve M2
10:2b:aa:50:33:10,2026-08-05 22:44:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1412A@B,Evolve M2
10:2b:aa:50:30:7c,2026-08-05 22:44:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1404B@B,Evolve M2
10:2b:aa:50:8c:ce,2026-08-05 22:44:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,402A@B,Evolve M2
