Device ID,RSSI (dBm),Timestamp (EST - America/Atikokan (UTC-05:00)),Site ID,Site Name,Room Number,Device Type
58:68:7a:50:cd:c8,-25.00,2026-01-16 15:46:38,dc8uoVDOXtKVVL5zB4XZs4AkT0rw1s2T,MVM580 - Red Roof Inn Montgomery,room 223,Evolve M1
