Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
64:18:df:74:5c:66,2026-08-04 03:59:59,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,4307A,Evolve M2
68:ab:a9:fc:55:6f,2026-08-04 03:59:59,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,3602B,Evolve M2
10:2b:aa:51:f4:18,2026-08-04 03:59:59,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,3308A,Evolve M2
10:2b:aa:51:5f:b2,2026-08-04 03:59:58,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,4203A,Evolve M2
10:2b:aa:51:4c:d1,2026-08-04 03:59:58,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,5705B,Evolve M2
10:2b:aa:51:60:90,2026-08-04 03:59:58,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,61608A,Evolve M2
10:2b:aa:51:5d:f9,2026-08-04 03:59:58,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,61201A,Evolve M2
10:2b:aa:51:fe:1d,2026-08-04 03:59:58,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,1903B,Evolve M2
10:2b:aa:51:69:81,2026-08-04 03:59:57,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,61210A,Evolve M2
10:2b:aa:51:f5:11,2026-08-04 03:59:57,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,81101B,Evolve M2
64:18:df:74:2c:24,2026-08-04 03:59:57,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,61810A,Evolve M2
68:ab:a9:fa:6d:b9,2026-08-04 03:59:57,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,6402B,Evolve M2
68:ab:a9:fb:d6:fe,2026-08-04 03:59:57,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,8201A,Evolve M2
10:2b:aa:51:63:ba,2026-08-04 03:59:56,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,3401A,Evolve M2
64:18:df:74:1a:b4,2026-08-04 03:59:56,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,42109B,Evolve M2
10:2b:aa:51:6b:61,2026-08-04 03:59:56,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,3504A,Evolve M2
68:ab:a9:fe:f8:bb,2026-08-04 03:59:56,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,8204A,Evolve M2
10:2b:aa:51:fe:4d,2026-08-04 03:59:56,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,2905B,Evolve M2
64:18:df:74:29:58,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,6202A,Evolve M2
10:2b:aa:52:65:67,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,2601B,Evolve M2
64:18:df:74:0b:b8,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,5910B,Evolve M2
10:2b:aa:51:6a:59,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,9910B,Evolve M2
10:2b:aa:51:69:12,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,41509B,Evolve M2
68:ab:a9:fc:0d:ef,2026-08-04 03:59:55,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,62010B,Evolve M2
68:ab:a9:fe:65:05,2026-08-04 03:59:54,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,6607A,Evolve M2
68:ab:a9:fe:37:07,2026-08-04 03:59:54,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,51603B,Evolve M2
68:ab:a9:fc:2c:0c,2026-08-04 03:59:54,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,8104A,Evolve M2
64:18:df:73:e2:87,2026-08-04 03:59:54,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,61006A,Evolve M2
10:2b:aa:51:4e:81,2026-08-04 03:59:53,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,4502A,Evolve M2
10:2b:aa:51:f9:d0,2026-08-04 03:59:52,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,9603B,Evolve M2
68:ab:a9:fb:d8:86,2026-08-04 03:59:52,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,8203B,Evolve M2
68:ab:a9:f9:3c:bc,2026-08-04 03:59:52,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,3210A,Evolve M2
10:2b:aa:50:b0:44,2026-08-04 03:59:52,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,91005B,Evolve M2
64:18:df:74:05:44,2026-08-04 03:59:51,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,52001B,Evolve M2
68:ab:a9:fe:c2:0b,2026-08-04 03:59:51,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,8507A,Evolve M2
10:2b:aa:51:63:d5,2026-08-04 03:59:51,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,5802A,Evolve M2
10:2b:aa:50:93:a3,2026-08-04 03:59:51,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,81208B,Evolve M2
68:ab:a9:f8:24:6f,2026-08-04 03:59:51,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,2108B,Evolve M2
10:2b:aa:51:6b:07,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,6504B,Evolve M2
10:2b:aa:51:52:a1,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,41707A,Evolve M2
10:2b:aa:52:68:8b,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,9810A,Evolve M2
68:ab:a9:fe:f5:b5,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,81106B,Evolve M2
64:18:df:74:6c:a4,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,42010B,Evolve M2
68:ab:a9:f8:12:2f,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,1305A@B,Evolve M2
68:ab:a9:f8:e0:c8,2026-08-04 03:59:50,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,11006B,Evolve M2
68:ab:a9:fe:b6:27,2026-08-04 03:59:49,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,41006A,Evolve M2
10:2b:aa:51:52:80,2026-08-04 03:59:49,E8X6iojo46RFyYc5zaAI4n7RYMR6jJXK,MVM783 - The Grandview at Las Vegas,51110B,Evolve M2
