Device ID,RSSI (dBm),Timestamp (EST - America/Atikokan (UTC-05:00)),Site ID,Site Name,Room Number,Device Type
8c:9a:8f:d9:f5:5d,-76.00,2025-12-01 20:24:58,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1,Evolve M2
