Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:2c:8f,2026-07-16 11:29:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901A,Evolve M2
10:2b:aa:50:3f:b8,2026-07-16 11:29:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411B,Evolve M2
10:2b:aa:51:e8:21,2026-07-16 11:29:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1212A,Evolve M2
10:2b:aa:50:30:a3,2026-07-16 11:29:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701S,Evolve M2
10:2b:aa:50:33:5b,2026-07-16 11:29:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,608A,Evolve M2
10:2b:aa:50:30:2e,2026-07-16 11:29:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712B,Evolve M2
10:2b:aa:50:8f:80,2026-07-16 11:29:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808B,Evolve M2
10:2b:aa:50:32:41,2026-07-16 11:29:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001S,Evolve M2
10:2b:aa:50:32:8f,2026-07-16 11:29:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1807B,Evolve M2
10:2b:aa:50:33:2b,2026-07-16 11:29:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802A,Evolve M2
10:2b:aa:50:8d:46,2026-07-16 11:29:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1410B,Evolve M2
10:2b:aa:50:2f:14,2026-07-16 11:29:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,910B,Evolve M2
10:2b:aa:51:ea:49,2026-07-16 11:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207B,Evolve M2
10:2b:aa:50:04:0c,2026-07-16 11:29:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1108A,Evolve M2
10:2b:aa:50:8f:2f,2026-07-16 11:29:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,909B,Evolve M2
10:2b:aa:50:31:9c,2026-07-16 11:29:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510A,Evolve M2
10:2b:aa:50:2c:26,2026-07-16 11:29:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612B,Evolve M2
10:2b:aa:50:3e:a1,2026-07-16 11:29:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
