Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
18:0c:7a:8a:ab:4f,2025-10-03 10:59:25,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,116@br,Evolve M2
18:0c:7a:89:2d:ea,2025-10-03 10:59:03,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,424,Evolve M2
D4:3A:2E:36:06:9B,2025-10-03 10:59:01,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,428,Evolve S1
18:0c:7a:89:2d:45,2025-10-03 10:57:57,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,422,Evolve M2
D4:3A:2E:36:0D:84,2025-10-03 10:57:47,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,1,Evolve S1
18:0c:7a:8a:b2:1e,2025-10-03 10:57:40,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,122,Evolve M2
18:0c:7a:8a:aa:1d,2025-10-03 10:57:37,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,309@br,Evolve M2
18:0c:7a:89:13:e3,2025-10-03 10:57:19,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,214,Evolve M2
18:0c:7a:89:2c:4f,2025-10-03 10:56:52,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,410,Evolve M2
18:0c:7a:8a:ab:04,2025-10-03 10:56:44,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,225,Evolve M2
18:0c:7a:89:2c:61,2025-10-03 10:56:37,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,301@br,Evolve M2
18:0c:7a:89:2d:96,2025-10-03 10:56:13,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,417,Evolve M2
18:0c:7a:89:2a:4b,2025-10-03 10:55:55,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,209,Evolve M2
18:0c:7a:8a:ab:19,2025-10-03 10:55:54,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,304@br,Evolve M2
18:0c:7a:8a:aa:ef,2025-10-03 10:55:47,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,128,Evolve M2
18:0c:7a:89:2c:91,2025-10-03 10:55:22,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,414,Evolve M2
D4:3A:2E:36:0D:D2,2025-10-03 10:55:21,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,301,Evolve S1
18:0c:7a:8a:a3:2d,2025-10-03 10:55:15,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,317,Evolve M2
18:0c:7a:8a:aa:02,2025-10-03 10:55:10,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,316@lr,Evolve M2
18:0c:7a:8a:aa:98,2025-10-03 10:54:55,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,127,Evolve M2
18:0c:7a:89:27:f6,2025-10-03 10:54:27,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,409@lr,Evolve M2
18:0c:7a:89:2d:d2,2025-10-03 10:54:20,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,420,Evolve M2
18:0c:7a:89:2c:43,2025-10-03 10:53:57,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,407,Evolve M2
18:0c:7a:89:2e:20,2025-10-03 10:53:56,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,426,Evolve M2
18:0c:7a:89:2a:ab,2025-10-03 10:53:36,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,403@br,Evolve M2
18:0c:7a:8a:b2:1b,2025-10-03 10:53:33,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,120,Evolve M2
18:0c:7a:89:01:38,2025-10-03 10:53:21,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,216@lr,Evolve M2
18:0c:7a:8a:b2:15,2025-10-03 10:53:15,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,229,Evolve M2
18:0c:7a:89:3d:53,2025-10-03 10:53:01,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,217,Evolve M2
D4:3A:2E:39:46:D7,2025-10-03 10:52:35,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,112,Evolve S1
