Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
3C:BD:D8:3F:9F:70,2025-09-24 12:14:58,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,305,Evolve S1
18:0c:7a:8a:9b:e6,2025-09-24 12:14:58,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,134,Evolve M2
18:0c:7a:8a:bf:23,2025-09-24 12:14:58,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,221,Evolve M2
18:0c:7a:8a:bf:32,2025-09-24 12:14:52,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,250,Evolve M2
18:0c:7a:8a:83:e3,2025-09-24 12:14:49,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,218,Evolve M2
18:0c:7a:89:28:92,2025-09-24 12:14:44,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,406,Evolve M2
18:0c:7a:8a:ac:d8,2025-09-24 12:14:44,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,119,Evolve M2
D4:3A:2E:38:BC:50,2025-09-24 12:14:43,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,303,Evolve S1
18:0c:7a:89:01:41,2025-09-24 12:14:40,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,EVOLVE,Evolve M2
18:0c:7a:8a:af:ab,2025-09-24 12:14:39,4acubjWlIbCofTujNZ4XsKXonZjhviZH,MVM670 - Best Western Sycamore Inn,316,Evolve M2
18:0c:7a:8a:b4:b8,2025-09-24 12:14:37,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,101,Evolve M2
18:0c:7a:89:3d:6b,2025-09-24 12:14:36,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,325,Evolve M2
18:0c:7a:8a:a0:2a,2025-09-24 12:14:33,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,208,Evolve M2
18:0c:7a:8a:be:ff,2025-09-24 12:14:33,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,205,Evolve M2
18:0c:7a:89:28:32,2025-09-24 12:14:28,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,415,Evolve M2
18:0c:7a:8a:be:ea,2025-09-24 12:14:25,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,230,Evolve M2
18:0c:7a:8a:a0:18,2025-09-24 12:14:22,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,251,Evolve M2
18:0c:7a:89:da:17,2025-09-24 12:14:21,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,315,Evolve M2
18:0c:7a:89:2d:ea,2025-09-24 12:14:21,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,424,Evolve M2
18:0c:7a:89:28:7a,2025-09-24 12:14:18,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,419,Evolve M2
18:0c:7a:8a:be:db,2025-09-24 12:14:14,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,233,Evolve M2
18:0c:7a:89:2e:0e,2025-09-24 12:14:11,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,425,Evolve M2
3C:BD:D8:3F:82:3C,2025-09-24 12:14:10,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,227,Evolve S1
D4:3A:2E:32:F0:4D,2025-09-24 12:14:06,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,220,Evolve S1
18:0c:7a:8a:a2:88,2025-09-24 12:14:06,4acubjWlIbCofTujNZ4XsKXonZjhviZH,MVM670 - Best Western Sycamore Inn,204,Evolve M2
18:0c:7a:8a:a9:c0,2025-09-24 12:14:06,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,315,Evolve M2
18:0c:7a:8a:a0:d5,2025-09-24 12:14:04,4acubjWlIbCofTujNZ4XsKXonZjhviZH,MVM670 - Best Western Sycamore Inn,306,Evolve M2
18:0c:7a:8a:a9:cc,2025-09-24 12:14:02,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,314,Evolve M2
18:0c:7a:8a:ab:04,2025-09-24 12:12:54,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,225,Evolve M2
D4:3A:2E:32:F5:C8,2025-09-24 12:12:53,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,213,Evolve S1
18:0c:7a:89:2d:d2,2025-09-24 12:12:41,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,420,Evolve M2
18:0c:7a:8a:b4:58,2025-09-24 12:12:41,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,105,Evolve M2
18:0c:7a:89:28:53,2025-09-24 12:12:38,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,404,Evolve M2
18:0c:7a:89:19:53,2025-09-24 12:12:38,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,132,Evolve M2
18:0c:7a:89:28:ad,2025-09-24 12:12:38,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,405,Evolve M2
D4:3A:2E:30:BE:62,2025-09-24 12:12:32,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,116,Evolve S1
18:0c:7a:89:3c:24,2025-09-24 12:12:31,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,216@br,Evolve M2
18:0c:7a:89:2d:7e,2025-09-24 12:12:27,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,421,Evolve M2
98:93:CC:A7:C1:C0,2025-09-24 12:12:26,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,223,Evolve S1
18:0c:7a:8a:9c:fd,2025-09-24 12:12:23,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,136,Evolve M2
18:0c:7a:8a:ab:5b,2025-09-24 12:12:22,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,228@br,Evolve M2
18:0c:7a:8a:ac:ea,2025-09-24 12:12:20,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,102,Evolve M2
18:0c:7a:8a:9f:d9,2025-09-24 12:12:20,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,128,Evolve M2
18:0c:7a:89:da:c4,2025-09-24 12:12:20,mBPhWQ7VWyVcwL1RZ6qtURPxcooBoXLp,MVM662 - Best Western Plus St Augustine i-95,Fitness,Evolve M2
3C:BD:D8:3F:82:34,2025-09-24 12:12:18,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,326,Evolve S1
18:0c:7a:89:2c:85,2025-09-24 12:12:15,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,303@lr,Evolve M2
18:0c:7a:8a:ab:cd,2025-09-24 12:12:14,4acubjWlIbCofTujNZ4XsKXonZjhviZH,MVM670 - Best Western Sycamore Inn,106,Evolve M2
18:0c:7a:89:2a:63,2025-09-24 12:12:14,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,212,Evolve M2
18:0c:7a:8a:ac:ab,2025-09-24 12:12:10,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,112,Evolve M2
18:0c:7a:8a:b2:06,2025-09-24 12:12:09,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,224,Evolve M2
38:e1:f4:48:bd:4a,2025-09-24 12:12:07,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,237,Evolve M2
18:0c:7a:8a:b1:79,2025-09-24 12:12:01,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,124,Evolve M2
18:0c:7a:8a:be:e4,2025-09-24 12:11:59,t22CKeRrIUJyXLfRItnry3JJoIWBTANo,MVM635 - Red Roof Inn Madison WI,225,Evolve M2
3C:BD:D8:3F:9E:6C,2025-09-24 12:11:59,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,327,Evolve S1
18:0c:7a:8a:ab:eb,2025-09-24 12:11:58,4acubjWlIbCofTujNZ4XsKXonZjhviZH,MVM670 - Best Western Sycamore Inn,224,Evolve M2
18:0c:7a:89:3c:c0,2025-09-24 12:11:56,s3Y8nZbefeI463AwGle9ylaVv53PFdBz,MVM702 - Comfort Inn Sarasota FL,331,Evolve M2
98:93:CC:A7:C5:D6,2025-09-24 12:11:52,wBRd9sz1ZkrfPMinB1ovbO1R9XfHM9Ff,MVM027 - The Loop Inn Avenel NJ,129,Evolve S1
