Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
18:0c:7a:8a:7a:c2,2026-08-05 12:29:56,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1027@L,Evolve M2
38:e1:f4:48:81:10,2026-08-05 12:29:56,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2062@B1,Evolve M2
38:e1:f4:48:81:86,2026-08-05 12:29:55,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2059@B1,Evolve M2
38:e1:f4:48:94:30,2026-08-05 12:29:54,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1045@B1,Evolve M2
38:e1:f4:48:93:f7,2026-08-05 12:29:53,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1044@B1,Evolve M2
38:e1:f4:48:81:45,2026-08-05 12:29:52,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2060,Evolve M2
18:0c:7a:8a:86:ec,2026-08-05 12:29:45,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1041@L,Evolve M2
38:e1:f4:48:80:7b,2026-08-05 12:29:42,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2064,Evolve M2
38:e1:f4:48:76:9c,2026-08-05 12:29:40,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2011@B1,Evolve M2
38:e1:f4:48:87:19,2026-08-05 12:29:40,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2080@B2,Evolve M2
38:e1:f4:48:db:ae,2026-08-05 12:29:39,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1073@B1,Evolve M2
8c:9a:8f:d9:ec:69,2026-08-05 12:29:33,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1054@L,Evolve M2
38:e1:f4:48:8c:5f,2026-08-05 12:29:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2074@B1,Evolve M2
38:e1:f4:49:84:c3,2026-08-05 12:29:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2053@B1,Evolve M2
38:e1:f4:49:84:96,2026-08-05 12:29:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2055@B1,Evolve M2
8c:9a:8f:d9:eb:e7,2026-08-05 12:29:31,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1056@B1,Evolve M2
8c:9a:8f:d9:eb:d8,2026-08-05 12:29:30,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1077,Evolve M2
38:e1:f4:48:85:fc,2026-08-05 12:29:29,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2005@L,Evolve M2
38:e1:f4:49:61:c7,2026-08-05 12:29:29,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2055@B2,Evolve M2
8c:9a:8f:d9:f5:d1,2026-08-05 12:29:26,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,16,Evolve M2
38:e1:f4:48:db:45,2026-08-05 12:29:25,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1014@B2,Evolve M2
8c:9a:8f:d9:ec:52,2026-08-05 12:29:24,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1055@B1,Evolve M2
38:e1:f4:48:8e:35,2026-08-05 12:29:23,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1003@B2,Evolve M2
38:e1:f4:48:8b:61,2026-08-05 12:29:18,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2071,Evolve M2
38:e1:f4:48:85:36,2026-08-05 12:29:15,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1064@B2,Evolve M2
38:e1:f4:48:d7:78,2026-08-05 12:29:15,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1088@L,Evolve M2
38:e1:f4:48:8d:af,2026-08-05 12:29:14,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1005@B1,Evolve M2
8c:9a:8f:d9:ec:26,2026-08-05 12:29:13,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2035,Evolve M2
38:e1:f4:48:82:84,2026-08-05 12:29:10,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2027,Evolve M2
38:e1:f4:48:92:38,2026-08-05 12:29:09,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,1028,Evolve M2
38:e1:f4:49:84:b7,2026-08-05 12:29:08,B59XNftXnHy7Qum7aSkSbPdWPqgsT8o4,MVM743 - The Cliffs At Peace Canyon,2057,Evolve M2
