Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:33:b8,2026-08-03 14:14:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,608B@L,Evolve M2
10:2b:aa:50:90:43,2026-08-03 14:14:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1603A@B,Evolve M2
10:2b:aa:50:2e:42,2026-08-03 14:14:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1407A@L,Evolve M2
10:2b:aa:50:3c:3a,2026-08-03 14:14:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,609A@L,Evolve M2
10:2b:aa:50:2d:9a,2026-08-03 14:14:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1010B,Evolve M2
10:2b:aa:50:8f:e6,2026-08-03 14:14:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1601B@L,Evolve M2
10:2b:aa:51:e6:65,2026-08-03 14:14:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,505B@L,Evolve M2
10:2b:aa:50:36:82,2026-08-03 14:14:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,602B@B,Evolve M2
10:2b:aa:51:e0:98,2026-08-03 14:14:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,505B@B,Evolve M2
10:2b:aa:50:38:77,2026-08-03 14:14:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,301B@B,Evolve M2
10:2b:aa:50:2d:ac,2026-08-03 14:14:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,904B@L,Evolve M2
10:2b:aa:50:34:e1,2026-08-03 14:14:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,907B@L,Evolve M2
10:2b:aa:50:03:f4,2026-08-03 14:14:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,811B,Evolve M2
10:2b:aa:50:3f:eb,2026-08-03 14:14:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,401B@B,Evolve M2
10:2b:aa:50:37:81,2026-08-03 14:14:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,810B@L,Evolve M2
10:2b:aa:50:8f:20,2026-08-03 14:14:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,911B@B,Evolve M2
10:2b:aa:51:e0:9e,2026-08-03 14:14:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,512B@L,Evolve M2
10:2b:aa:50:33:a6,2026-08-03 14:14:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,609B@B,Evolve M2
10:2b:aa:51:ea:49,2026-08-03 14:14:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1207B@L,Evolve M2
10:2b:aa:50:3c:34,2026-08-03 14:14:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1002B@B,Evolve M2
