Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
18:0c:7a:89:3a:d4,2025-09-30 10:59:48,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,127,Evolve M2
18:0c:7a:89:35:bb,2025-09-30 10:59:42,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,226,Evolve M2
18:0c:7a:89:2f:fa,2025-09-30 10:59:41,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,108@br,Evolve M2
18:0c:7a:89:31:98,2025-09-30 10:59:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,103,Evolve M2
18:0c:7a:89:39:7e,2025-09-30 10:59:10,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,206@br,Evolve M2
18:0c:7a:89:3a:9b,2025-09-30 10:59:01,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,212@lr,Evolve M2
18:0c:7a:89:39:84,2025-09-30 10:57:26,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,206@lr,Evolve M2
18:0c:7a:89:34:65,2025-09-30 10:57:19,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,227,Evolve M2
18:0c:7a:89:3a:fb,2025-09-30 10:57:17,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,211@br,Evolve M2
18:0c:7a:89:3b:b8,2025-09-30 10:56:54,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,101,Evolve M2
18:0c:7a:89:da:53,2025-09-30 10:56:48,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,215@lr,Evolve M2
18:0c:7a:89:2f:fd,2025-09-30 10:56:47,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,117@br,Evolve M2
18:0c:7a:89:3a:17,2025-09-30 10:56:41,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,132,Evolve M2
18:0c:7a:89:30:ae,2025-09-30 10:56:36,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,116,Evolve M2
18:0c:7a:89:d7:aa,2025-09-30 10:56:32,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,214@lr,Evolve M2
18:0c:7a:89:d6:8f,2025-09-30 10:56:28,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,214@br,Evolve M2
18:0c:7a:89:3a:fe,2025-09-30 10:55:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,210@lr,Evolve M2
18:0c:7a:89:3a:8f,2025-09-30 10:55:12,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,201,Evolve M2
18:0c:7a:89:3b:af,2025-09-30 10:54:35,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,119@br,Evolve M2
18:0c:7a:89:30:42,2025-09-30 10:54:07,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,117@lr,Evolve M2
18:0c:7a:89:3b:70,2025-09-30 10:53:59,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,106@br,Evolve M2
18:0c:7a:89:31:f8,2025-09-30 10:53:34,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,106@lr,Evolve M2
18:0c:7a:89:3a:0b,2025-09-30 10:53:18,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,209@lr,Evolve M2
18:0c:7a:89:31:7a,2025-09-30 10:52:51,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,105@br,Evolve M2
18:0c:7a:89:3b:a6,2025-09-30 10:52:49,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,120@br,Evolve M2
18:0c:7a:89:31:c8,2025-09-30 10:52:38,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,224,Evolve M2
18:0c:7a:89:39:ed,2025-09-30 10:52:33,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,115@br,Evolve M2
18:0c:7a:89:30:ba,2025-09-30 10:52:28,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,107@br,Evolve M2
18:0c:7a:89:3b:c1,2025-09-30 10:52:27,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,122,Evolve M2
18:0c:7a:89:3b:13,2025-09-30 10:52:23,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,212@br,Evolve M2
18:0c:7a:89:30:45,2025-09-30 10:52:13,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,104,Evolve M2
18:0c:7a:89:db:06,2025-09-30 10:52:12,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,215@br,Evolve M2
18:0c:7a:89:db:23,2025-09-30 10:51:42,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,219,Evolve M2
18:0c:7a:89:3b:0a,2025-09-30 10:51:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,118@lr,Evolve M2
18:0c:7a:89:d7:1a,2025-09-30 10:51:08,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,223,Evolve M2
18:0c:7a:89:30:39,2025-09-30 10:50:33,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,115@lr,Evolve M2
18:0c:7a:89:3b:85,2025-09-30 10:50:19,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,124,Evolve M2
18:0c:7a:89:39:b1,2025-09-30 10:50:15,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,205@lr,Evolve M2
18:0c:7a:89:3a:41,2025-09-30 10:49:57,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,205@br,Evolve M2
18:0c:7a:89:3a:b6,2025-09-30 10:49:43,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,211@lr,Evolve M2
18:0c:7a:89:32:8e,2025-09-30 10:49:38,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,210@br,Evolve M2
18:0c:7a:89:3a:e3,2025-09-30 10:49:23,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,108@lr,Evolve M2
18:0c:7a:89:30:3f,2025-09-30 10:48:58,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,111@lr,Evolve M2
18:0c:7a:89:3a:7a,2025-09-30 10:48:48,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,204,Evolve M2
18:0c:7a:89:d5:8e,2025-09-30 10:48:29,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,221,Evolve M2
18:0c:7a:89:36:bd,2025-09-30 10:48:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,208@br,Evolve M2
18:0c:7a:89:30:63,2025-09-30 10:48:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,112,Evolve M2
18:0c:7a:89:3a:38,2025-09-30 10:48:09,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,207@br,Evolve M2
18:0c:7a:89:39:ab,2025-09-30 10:48:04,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,131,Evolve M2
18:0c:7a:89:3a:5c,2025-09-30 10:48:02,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,203,Evolve M2
18:0c:7a:89:3a:bc,2025-09-30 10:47:57,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,120@lr,Evolve M2
18:0c:7a:89:39:78,2025-09-30 10:47:36,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,208@lr,Evolve M2
18:0c:7a:89:30:ab,2025-09-30 10:47:28,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,110@br,Evolve M2
18:0c:7a:89:39:f0,2025-09-30 10:47:13,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,202,Evolve M2
18:0c:7a:89:39:a8,2025-09-30 10:47:13,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,207@lr,Evolve M2
18:0c:7a:89:30:9f,2025-09-30 10:46:51,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,110@lr,Evolve M2
18:0c:7a:89:31:e9,2025-09-30 10:46:16,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,109@br,Evolve M2
18:0c:7a:89:3a:62,2025-09-30 10:46:14,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,209@br,Evolve M2
18:0c:7a:89:30:72,2025-09-30 10:46:08,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,107@lr,Evolve M2
18:0c:7a:89:3b:a0,2025-09-30 10:46:05,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,119@lr,Evolve M2
18:0c:7a:89:d9:84,2025-09-30 10:46:01,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,216,Evolve M2
18:0c:7a:89:d9:11,2025-09-30 10:45:56,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,217,Evolve M2
18:0c:7a:89:30:8a,2025-09-30 10:45:47,7FoUdLrpK8MdYHW2KVpJe3LiL9trTutI,MVM056-The Elevate Hotel Ruidoso NM,109@lr,Evolve M2
