Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:31:d8,2026-08-04 11:29:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1405A@B,Evolve M2
10:2b:aa:50:34:06,2026-08-04 11:29:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,303B@B,Evolve M2
10:2b:aa:50:2d:d6,2026-08-04 11:29:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1008A@L,Evolve M2
10:2b:aa:50:2e:42,2026-08-04 11:29:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1407A@L,Evolve M2
10:2b:aa:50:3c:3a,2026-08-04 11:29:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,609A@L,Evolve M2
10:2b:aa:51:eb:33,2026-08-04 11:29:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1105A@B,Evolve M2
10:2b:aa:50:35:e3,2026-08-04 11:29:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,612B@L,Evolve M2
10:2b:aa:50:90:ca,2026-08-04 11:29:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1511B@L,Evolve M2
10:2b:aa:51:e6:65,2026-08-04 11:29:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,505B@L,Evolve M2
10:2b:aa:50:36:82,2026-08-04 11:29:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,602B@B,Evolve M2
10:2b:aa:50:8f:e6,2026-08-04 11:29:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1601B@L,Evolve M2
10:2b:aa:50:2d:ac,2026-08-04 11:29:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,904B@L,Evolve M2
10:2b:aa:50:2d:9a,2026-08-04 11:29:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1010B@L,Evolve M2
10:2b:aa:50:3e:95,2026-08-04 11:29:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,306A@B,Evolve M2
10:2b:aa:50:34:e1,2026-08-04 11:29:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,907B@B,Evolve M2
10:2b:aa:51:ea:df,2026-08-04 11:29:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1101B@L,Evolve M2
10:2b:aa:50:34:78,2026-08-04 11:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,201B@B,Evolve M2
10:2b:aa:50:04:60,2026-08-04 11:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1603A@L,Evolve M2
10:2b:aa:50:8f:20,2026-08-04 11:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,911B@B,Evolve M2
10:2b:aa:50:3e:a1,2026-08-04 11:29:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,311B@L,Evolve M2
10:2b:aa:50:37:81,2026-08-04 11:29:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,810B@L,Evolve M2
10:2b:aa:50:90:91,2026-08-04 11:29:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,503A@B,Evolve M2
10:2b:aa:51:ea:49,2026-08-04 11:29:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1207B@L,Evolve M2
10:2b:aa:50:33:a6,2026-08-04 11:29:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,609B@B,Evolve M2
10:2b:aa:50:3c:34,2026-08-04 11:29:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1002B@B,Evolve M2
10:2b:aa:50:3f:31,2026-08-04 11:29:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,309B@L,Evolve M2
68:ab:a9:f8:43:ad,2026-08-04 11:29:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1509B@B,Evolve M2
10:2b:aa:50:8d:34,2026-08-04 11:29:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,411A@B,Evolve M2
10:2b:aa:50:90:2e,2026-08-04 11:29:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,501A@L,Evolve M2
10:2b:aa:50:37:ba,2026-08-04 11:29:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,910B@B,Evolve M2
10:2b:aa:50:91:30,2026-08-04 11:29:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1510B@B,Evolve M2
10:2b:aa:51:eb:15,2026-08-04 11:29:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,707B@L,Evolve M2
10:2b:aa:50:91:de,2026-08-04 11:29:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1001B@L,Evolve M2
10:2b:aa:50:8c:ce,2026-08-04 11:29:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,402A@B,Evolve M2
10:2b:aa:50:8d:2b,2026-08-04 11:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1401B@B,Evolve M2
10:2b:aa:51:eb:03,2026-08-04 11:29:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1607A@B,Evolve M2
10:2b:aa:50:3f:04,2026-08-04 11:29:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,310A@L,Evolve M2
10:2b:aa:50:37:0f,2026-08-04 11:29:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,706B@B,Evolve M2
10:2b:aa:50:33:67,2026-08-04 11:29:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1606B@L,Evolve M2
10:2b:aa:50:3c:b8,2026-08-04 11:29:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1605A@L,Evolve M2
10:2b:aa:50:31:e7,2026-08-04 11:29:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,305B@L,Evolve M2
10:2b:aa:50:2c:95,2026-08-04 11:29:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1003A@L,Evolve M2
10:2b:aa:51:e8:21,2026-08-04 11:29:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1212A@B,Evolve M2
10:2b:aa:50:34:90,2026-08-04 11:29:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,501S@L,Evolve M2
10:2b:aa:50:2c:fb,2026-08-04 11:29:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1703B@L,Evolve M2
10:2b:aa:50:3c:d9,2026-08-04 11:29:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,801A@B,Evolve M2
10:2b:aa:50:37:c0,2026-08-04 11:29:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,812A@L,Evolve M2
10:2b:aa:50:2c:da,2026-08-04 11:29:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,610B@B,Evolve M2
10:2b:aa:50:04:45,2026-08-04 11:29:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1107B@B,Evolve M2
10:2b:aa:50:2e:a2,2026-08-04 11:29:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1505A@B,Evolve M2
10:2b:aa:50:92:bc,2026-08-04 11:29:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,906B@B,Evolve M2
10:2b:aa:51:ea:e5,2026-08-04 11:29:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1501A@B,Evolve M2
10:2b:aa:50:38:83,2026-08-04 11:29:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,404B@B,Evolve M2
10:2b:aa:50:36:10,2026-08-04 11:29:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,901A@B,Evolve M2
10:2b:aa:50:3c:37,2026-08-04 11:29:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,202B@B,Evolve M2
10:2b:aa:50:8f:8c,2026-08-04 11:29:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,504A@L,Evolve M2
10:2b:aa:50:91:cf,2026-08-04 11:29:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1511B@B,Evolve M2
10:2b:aa:51:e8:cf,2026-08-04 11:29:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1703A@L,Evolve M2
10:2b:aa:50:2e:4e,2026-08-04 11:29:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1203A@B,Evolve M2
10:2b:aa:50:92:4a,2026-08-04 11:29:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1602B@L,Evolve M2
10:2b:aa:51:e6:05,2026-08-04 11:29:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1505A@L,Evolve M2
10:2b:aa:50:34:48,2026-08-04 11:28:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,207A@L,Evolve M2
68:ab:a9:fc:d1:a7,2026-08-04 11:28:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1811A@L,Evolve M2
10:2b:aa:50:90:43,2026-08-04 11:28:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1603A@B,Evolve M2
10:2b:aa:50:2b:db,2026-08-04 11:28:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1612B@B,Evolve M2
10:2b:aa:50:34:9f,2026-08-04 11:27:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,409B@L,Evolve M2
10:2b:aa:50:3a:b7,2026-08-04 11:27:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1201A@L,Evolve M2
10:2b:aa:50:37:84,2026-08-04 11:27:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,812B@B,Evolve M2
10:2b:aa:50:32:02,2026-08-04 11:27:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1511A@B,Evolve M2
10:2b:aa:50:8d:46,2026-08-04 11:27:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1410B@B,Evolve M2
