Device ID,Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:51:e8:d8,2026-07-29 10:14:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1504B,Evolve M2
10:2b:aa:50:30:af,2026-07-29 10:14:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,803A,Evolve M2
10:2b:aa:50:04:30,2026-07-29 10:14:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1006A,Evolve M2
10:2b:aa:50:38:35,2026-07-29 10:14:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,304A,Evolve M2
10:2b:aa:50:2c:e0,2026-07-29 10:14:54,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1604B,Evolve M2
10:2b:aa:50:3e:50,2026-07-29 10:14:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1712B,Evolve M2
10:2b:aa:50:03:d6,2026-07-29 10:14:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,811A,Evolve M2
10:2b:aa:50:2f:b9,2026-07-29 10:14:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1609A,Evolve M2
10:2b:aa:50:3b:f5,2026-07-29 10:14:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,907A,Evolve M2
10:2b:aa:50:32:bc,2026-07-29 10:14:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1807A@B,Evolve M2
10:2b:aa:50:31:6c,2026-07-29 10:14:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1810A@B,Evolve M2
10:2b:aa:50:2e:b1,2026-07-29 10:14:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,712A,Evolve M2
10:2b:aa:50:31:4b,2026-07-29 10:14:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1206B,Evolve M2
10:2b:aa:50:92:2c,2026-07-29 10:14:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1609A,Evolve M2
10:2b:aa:50:3d:84,2026-07-29 10:14:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,101AL,Evolve M2
10:2b:aa:50:3f:61,2026-07-29 10:14:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,511B,Evolve M2
10:2b:aa:50:33:5b,2026-07-29 10:14:42,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,608A,Evolve M2
10:2b:aa:50:3a:60,2026-07-29 10:14:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,607B,Evolve M2
10:2b:aa:51:e7:94,2026-07-29 10:14:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1102A,Evolve M2
10:2b:aa:50:2e:30,2026-07-29 10:14:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1109B,Evolve M2
10:2b:aa:50:2f:29,2026-07-29 10:14:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,711B,Evolve M2
10:2b:aa:50:33:3a,2026-07-29 10:14:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1409A,Evolve M2
10:2b:aa:50:30:3a,2026-07-29 10:14:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,709A,Evolve M2
10:2b:aa:51:e8:f6,2026-07-29 10:14:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,The Berkley Las Vegas (MVM784) 006Ql00000f29sP,1505B,Evolve M2
