Device ID,RSSI (dBm),Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:3c:1f,-42.00,2026-07-14 05:12:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,208B,Evolve M2
10:2b:aa:51:e0:77,-55.00,2026-07-14 05:12:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,509B,Evolve M2
10:2b:aa:50:34:f6,-51.00,2026-07-14 05:12:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,408A,Evolve M2
10:2b:aa:50:8e:09,-45.00,2026-07-14 05:12:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409B,Evolve M2
10:2b:aa:4f:fc:f8,-55.00,2026-07-14 05:12:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009A,Evolve M2
10:2b:aa:50:3b:5f,-43.00,2026-07-14 05:12:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403B,Evolve M2
10:2b:aa:51:e8:f6,-55.00,2026-07-14 05:12:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505B,Evolve M2
10:2b:aa:50:36:d3,-41.00,2026-07-14 05:12:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808A,Evolve M2
10:2b:aa:50:37:ae,-60.00,2026-07-14 05:12:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1105B,Evolve M2
10:2b:aa:50:92:71,-58.00,2026-07-14 05:12:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:3b:23,-52.00,2026-07-14 05:12:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409A,Evolve M2
10:2b:aa:50:91:87,-41.00,2026-07-14 05:12:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:2c:3e,-55.00,2026-07-14 05:12:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:50:3e:a7,-53.00,2026-07-14 05:12:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:51:ea:16,-42.00,2026-07-14 05:12:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210B,Evolve M2
10:2b:aa:50:92:5c,-53.00,2026-07-14 05:12:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:35:32,-46.00,2026-07-14 05:12:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901B,Evolve M2
10:2b:aa:50:36:22,-45.00,2026-07-14 05:11:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:3e:ad,-49.00,2026-07-14 05:11:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006A,Evolve M2
10:2b:aa:50:3d:69,-48.00,2026-07-14 05:11:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304B,Evolve M2
10:2b:aa:50:8f:71,-58.00,2026-07-14 05:11:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1402B,Evolve M2
10:2b:aa:50:8f:50,-50.00,2026-07-14 05:11:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701S,Evolve M2
10:2b:aa:50:2f:29,-63.00,2026-07-14 05:11:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,711B,Evolve M2
10:2b:aa:50:2c:74,-48.00,2026-07-14 05:11:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510B,Evolve M2
10:2b:aa:50:33:2e,-44.00,2026-07-14 05:11:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1509A,Evolve M2
10:2b:aa:50:36:b8,-56.00,2026-07-14 05:11:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:50:33:16,-61.00,2026-07-14 05:11:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1508B,Evolve M2
10:2b:aa:50:30:e5,-46.00,2026-07-14 05:11:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707A,Evolve M2
10:2b:aa:50:8c:8f,-64.00,2026-07-14 05:11:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,807A,Evolve M2
10:2b:aa:50:35:d7,-45.00,2026-07-14 05:11:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510A,Evolve M2
10:2b:aa:50:90:e8,-42.00,2026-07-14 05:11:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:92:b9,-42.00,2026-07-14 05:11:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401A,Evolve M2
10:2b:aa:50:2e:0f,-52.00,2026-07-14 05:11:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701B,Evolve M2
10:2b:aa:50:3f:a0,-60.00,2026-07-14 05:11:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:37:db,-60.00,2026-07-14 05:11:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008B,Evolve M2
10:2b:aa:50:3f:d9,-54.00,2026-07-14 05:11:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304A,Evolve M2
10:2b:aa:50:3a:c9,-45.00,2026-07-14 05:11:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,412B,Evolve M2
10:2b:aa:50:3d:8d,-55.00,2026-07-14 05:11:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801A,Evolve M2
10:2b:aa:50:2e:1e,-40.00,2026-07-14 05:11:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1609B,Evolve M2
10:2b:aa:50:34:1e,-60.00,2026-07-14 05:11:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,202A,Evolve M2
10:2b:aa:50:3d:ba,-61.00,2026-07-14 05:11:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1201B,Evolve M2
10:2b:aa:50:36:7c,-58.00,2026-07-14 05:11:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:51:e6:65,-61.00,2026-07-14 05:11:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,505B,Evolve M2
10:2b:aa:50:2f:3e,-63.00,2026-07-14 05:11:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406B,Evolve M2
10:2b:aa:50:2f:e0,-45.00,2026-07-14 05:11:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:36:df,-65.00,2026-07-14 05:11:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1604A,Evolve M2
10:2b:aa:50:2f:14,-59.00,2026-07-14 05:11:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,910B,Evolve M2
10:2b:aa:50:32:98,-51.00,2026-07-14 05:11:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1112B,Evolve M2
10:2b:aa:50:3e:a1,-58.00,2026-07-14 05:11:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
10:2b:aa:50:2b:f9,-48.00,2026-07-14 05:11:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:8d:10,-50.00,2026-07-14 05:11:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1011A,Evolve M2
10:2b:aa:50:2e:72,-49.00,2026-07-14 05:11:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,912A,Evolve M2
10:2b:aa:50:31:e1,-61.00,2026-07-14 05:11:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:34:63,-54.00,2026-07-14 05:11:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210A,Evolve M2
10:2b:aa:50:2f:d4,-61.00,2026-07-14 05:11:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903A,Evolve M2
10:2b:aa:50:91:15,-48.00,2026-07-14 05:11:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005B,Evolve M2
10:2b:aa:50:90:73,-49.00,2026-07-14 05:11:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705A,Evolve M2
10:2b:aa:50:31:fc,-50.00,2026-07-14 05:11:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104A,Evolve M2
68:ab:a9:f8:51:d8,-64.00,2026-07-14 05:11:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809A,Evolve M2
10:2b:aa:50:3d:db,-46.00,2026-07-14 05:11:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,101B,Evolve M2
10:2b:aa:50:38:77,-55.00,2026-07-14 05:11:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301B,Evolve M2
10:2b:aa:50:91:ea,-60.00,2026-07-14 05:11:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406A,Evolve M2
10:2b:aa:50:30:dc,-49.00,2026-07-14 05:11:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,808A,Evolve M2
10:2b:aa:50:91:de,-60.00,2026-07-14 05:11:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001B,Evolve M2
10:2b:aa:50:31:c3,-59.00,2026-07-14 05:11:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:31:db,-55.00,2026-07-14 05:11:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,606,Evolve M2
10:2b:aa:50:3e:95,-45.00,2026-07-14 05:10:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,306A,Evolve M2
10:2b:aa:50:3a:a2,-49.00,2026-07-14 05:10:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407A,Evolve M2
10:2b:aa:50:34:78,-64.00,2026-07-14 05:10:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,201B,Evolve M2
10:2b:aa:51:e7:be,-52.00,2026-07-14 05:10:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1501A,Evolve M2
10:2b:aa:50:90:4f,-48.00,2026-07-14 05:10:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,502B,Evolve M2
10:2b:aa:50:31:6f,-60.00,2026-07-14 05:10:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001S,Evolve M2
10:2b:aa:51:e0:9e,-61.00,2026-07-14 05:10:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,512B,Evolve M2
10:2b:aa:51:ea:c7,-57.00,2026-07-14 05:10:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1204A,Evolve M2
10:2b:aa:50:2e:f6,-65.00,2026-07-14 05:10:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904A,Evolve M2
10:2b:aa:51:ea:c4,-52.00,2026-07-14 05:10:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,710B,Evolve M2
10:2b:aa:50:38:83,-64.00,2026-07-14 05:10:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,404B,Evolve M2
10:2b:aa:50:31:99,-58.00,2026-07-14 05:10:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210B,Evolve M2
10:2b:aa:50:04:21,-51.00,2026-07-14 05:10:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1502A,Evolve M2
10:2b:aa:50:30:43,-56.00,2026-07-14 05:10:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1010A,Evolve M2
10:2b:aa:50:30:fa,-57.00,2026-07-14 05:10:23,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1411B,Evolve M2
10:2b:aa:50:31:45,-61.00,2026-07-14 05:10:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1408B,Evolve M2
