Device ID,RSSI (dBm),Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:30:2e,-65.00,2026-07-14 04:59:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712B,Evolve M2
10:2b:aa:50:33:2b,-49.00,2026-07-14 04:59:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802A,Evolve M2
10:2b:aa:50:34:90,-51.00,2026-07-14 04:59:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,501S,Evolve M2
10:2b:aa:50:8f:80,-54.00,2026-07-14 04:59:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808B,Evolve M2
10:2b:aa:50:33:3a,-57.00,2026-07-14 04:59:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409A,Evolve M2
10:2b:aa:50:8f:b9,-61.00,2026-07-14 04:59:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707B,Evolve M2
10:2b:aa:50:2c:26,-41.00,2026-07-14 04:59:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612B,Evolve M2
10:2b:aa:50:32:6e,-50.00,2026-07-14 04:59:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,809B,Evolve M2
10:2b:aa:50:32:8f,-64.00,2026-07-14 04:59:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1807B,Evolve M2
10:2b:aa:50:2f:98,-60.00,2026-07-14 04:59:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,406A,Evolve M2
10:2b:aa:50:2f:b9,-51.00,2026-07-14 04:59:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1609A,Evolve M2
68:ab:a9:f8:52:d5,-62.00,2026-07-14 04:59:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809A,Evolve M2
10:2b:aa:50:31:9c,-54.00,2026-07-14 04:59:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510A,Evolve M2
10:2b:aa:50:35:8c,-63.00,2026-07-14 04:59:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1507B,Evolve M2
10:2b:aa:50:8f:47,-52.00,2026-07-14 04:59:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409A,Evolve M2
10:2b:aa:50:30:3a,-52.00,2026-07-14 04:59:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709A,Evolve M2
10:2b:aa:50:8f:2f,-43.00,2026-07-14 04:59:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,909B,Evolve M2
10:2b:aa:50:2e:39,-46.00,2026-07-14 04:59:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,611A,Evolve M2
10:2b:aa:50:2e:5d,-63.00,2026-07-14 04:59:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1206B,Evolve M2
10:2b:aa:50:04:09,-62.00,2026-07-14 04:59:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005A,Evolve M2
10:2b:aa:50:2f:4a,-53.00,2026-07-14 04:59:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1112B,Evolve M2
10:2b:aa:50:91:b1,-62.00,2026-07-14 04:59:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1605B,Evolve M2
10:2b:aa:50:3c:22,-59.00,2026-07-14 04:59:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411A,Evolve M2
10:2b:aa:50:30:04,-54.00,2026-07-14 04:59:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901S,Evolve M2
10:2b:aa:50:33:0d,-65.00,2026-07-14 04:57:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,809B,Evolve M2
10:2b:aa:50:34:03,-61.00,2026-07-14 04:57:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006B,Evolve M2
10:2b:aa:50:04:4e,-59.00,2026-07-14 04:57:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1209A,Evolve M2
10:2b:aa:51:ea:df,-43.00,2026-07-14 04:57:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1101B,Evolve M2
10:2b:aa:50:38:dd,-44.00,2026-07-14 04:57:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508A,Evolve M2
10:2b:aa:51:ea:8b,-65.00,2026-07-14 04:57:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1212A,Evolve M2
10:2b:aa:50:8d:f7,-61.00,2026-07-14 04:57:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,604B,Evolve M2
10:2b:aa:50:2e:30,-57.00,2026-07-14 04:57:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1109B,Evolve M2
10:2b:aa:50:35:bf,-40.00,2026-07-14 04:57:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,702B,Evolve M2
10:2b:aa:50:03:d6,-53.00,2026-07-14 04:57:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,811A,Evolve M2
10:2b:aa:50:35:a1,-55.00,2026-07-14 04:57:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1608A,Evolve M2
10:2b:aa:50:33:22,-48.00,2026-07-14 04:57:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,806A,Evolve M2
10:2b:aa:50:3a:93,-55.00,2026-07-14 04:57:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,205A,Evolve M2
10:2b:aa:50:3f:d0,-55.00,2026-07-14 04:57:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611B,Evolve M2
10:2b:aa:50:38:f2,-65.00,2026-07-14 04:57:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:50:35:e9,-50.00,2026-07-14 04:57:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508A,Evolve M2
10:2b:aa:51:e8:cf,-54.00,2026-07-14 04:57:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1703A,Evolve M2
10:2b:aa:50:2c:8f,-42.00,2026-07-14 04:57:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901A,Evolve M2
10:2b:aa:50:3c:61,-50.00,2026-07-14 04:57:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210B,Evolve M2
10:2b:aa:50:2e:b1,-52.00,2026-07-14 04:57:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712A,Evolve M2
10:2b:aa:50:34:ba,-59.00,2026-07-14 04:57:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009A,Evolve M2
10:2b:aa:50:31:84,-62.00,2026-07-14 04:57:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:37:5d,-47.00,2026-07-14 04:57:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1706B,Evolve M2
10:2b:aa:50:8f:a7,-43.00,2026-07-14 04:57:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,511A,Evolve M2
68:ab:a9:fc:c2:a0,-58.00,2026-07-14 04:57:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1812B,Evolve M2
10:2b:aa:50:3c:1f,-43.00,2026-07-14 04:57:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,208B,Evolve M2
10:2b:aa:51:e0:77,-55.00,2026-07-14 04:57:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,509B,Evolve M2
10:2b:aa:50:8e:09,-41.00,2026-07-14 04:57:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409B,Evolve M2
10:2b:aa:50:34:f6,-52.00,2026-07-14 04:57:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,408A,Evolve M2
10:2b:aa:4f:fc:f8,-50.00,2026-07-14 04:57:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009A,Evolve M2
10:2b:aa:50:3b:5f,-43.00,2026-07-14 04:57:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403B,Evolve M2
10:2b:aa:51:e8:f6,-55.00,2026-07-14 04:57:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505B,Evolve M2
10:2b:aa:50:36:d3,-42.00,2026-07-14 04:57:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808A,Evolve M2
10:2b:aa:50:37:ae,-60.00,2026-07-14 04:57:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1105B,Evolve M2
10:2b:aa:50:92:71,-58.00,2026-07-14 04:57:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:3b:23,-51.00,2026-07-14 04:57:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409A,Evolve M2
10:2b:aa:50:91:87,-41.00,2026-07-14 04:57:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:2c:3e,-48.00,2026-07-14 04:57:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:50:3e:a7,-53.00,2026-07-14 04:57:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:51:ea:16,-41.00,2026-07-14 04:57:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210B,Evolve M2
10:2b:aa:50:92:5c,-53.00,2026-07-14 04:57:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:35:32,-46.00,2026-07-14 04:57:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901B,Evolve M2
10:2b:aa:50:36:22,-46.00,2026-07-14 04:56:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:3e:ad,-49.00,2026-07-14 04:56:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006A,Evolve M2
10:2b:aa:50:3d:69,-48.00,2026-07-14 04:56:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304B,Evolve M2
10:2b:aa:50:8f:71,-58.00,2026-07-14 04:56:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1402B,Evolve M2
10:2b:aa:50:2f:29,-63.00,2026-07-14 04:56:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,711B,Evolve M2
10:2b:aa:50:8f:50,-49.00,2026-07-14 04:56:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701S,Evolve M2
10:2b:aa:50:2c:74,-49.00,2026-07-14 04:56:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510B,Evolve M2
10:2b:aa:50:33:2e,-42.00,2026-07-14 04:56:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1509A,Evolve M2
10:2b:aa:50:36:b8,-56.00,2026-07-14 04:56:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:50:33:16,-60.00,2026-07-14 04:56:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1508B,Evolve M2
10:2b:aa:50:8c:8f,-64.00,2026-07-14 04:56:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,807A,Evolve M2
10:2b:aa:50:30:e5,-45.00,2026-07-14 04:56:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707A,Evolve M2
10:2b:aa:50:35:d7,-45.00,2026-07-14 04:56:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510A,Evolve M2
10:2b:aa:50:90:e8,-42.00,2026-07-14 04:56:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:92:b9,-43.00,2026-07-14 04:56:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401A,Evolve M2
10:2b:aa:50:2e:0f,-53.00,2026-07-14 04:56:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701B,Evolve M2
10:2b:aa:50:3f:a0,-61.00,2026-07-14 04:56:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:37:db,-60.00,2026-07-14 04:56:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008B,Evolve M2
10:2b:aa:50:3f:d9,-54.00,2026-07-14 04:56:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304A,Evolve M2
10:2b:aa:50:3d:8d,-54.00,2026-07-14 04:56:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801A,Evolve M2
10:2b:aa:50:3a:c9,-44.00,2026-07-14 04:56:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,412B,Evolve M2
10:2b:aa:50:2e:1e,-40.00,2026-07-14 04:56:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1609B,Evolve M2
10:2b:aa:50:34:1e,-61.00,2026-07-14 04:56:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,202A,Evolve M2
10:2b:aa:50:3d:ba,-60.00,2026-07-14 04:56:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1201B,Evolve M2
10:2b:aa:51:e6:65,-61.00,2026-07-14 04:56:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,505B,Evolve M2
10:2b:aa:50:36:7c,-58.00,2026-07-14 04:56:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:50:2f:3e,-63.00,2026-07-14 04:56:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406B,Evolve M2
10:2b:aa:50:2f:e0,-45.00,2026-07-14 04:56:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:36:df,-65.00,2026-07-14 04:56:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1604A,Evolve M2
10:2b:aa:50:2f:14,-59.00,2026-07-14 04:56:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,910B,Evolve M2
10:2b:aa:50:32:98,-51.00,2026-07-14 04:56:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1112B,Evolve M2
10:2b:aa:50:3e:a1,-59.00,2026-07-14 04:56:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
10:2b:aa:50:2b:f9,-49.00,2026-07-14 04:56:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:8d:10,-50.00,2026-07-14 04:56:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1011A,Evolve M2
10:2b:aa:50:2e:72,-49.00,2026-07-14 04:56:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,912A,Evolve M2
10:2b:aa:50:34:63,-54.00,2026-07-14 04:56:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210A,Evolve M2
10:2b:aa:50:2f:d4,-61.00,2026-07-14 04:56:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903A,Evolve M2
10:2b:aa:50:91:15,-48.00,2026-07-14 04:56:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005B,Evolve M2
10:2b:aa:50:90:73,-49.00,2026-07-14 04:56:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705A,Evolve M2
68:ab:a9:f8:51:d8,-65.00,2026-07-14 04:56:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809A,Evolve M2
10:2b:aa:50:3d:db,-46.00,2026-07-14 04:56:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,101B,Evolve M2
10:2b:aa:50:31:fc,-49.00,2026-07-14 04:56:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104A,Evolve M2
10:2b:aa:50:38:77,-55.00,2026-07-14 04:56:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301B,Evolve M2
10:2b:aa:50:91:ea,-59.00,2026-07-14 04:56:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406A,Evolve M2
10:2b:aa:50:30:dc,-49.00,2026-07-14 04:56:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,808A,Evolve M2
10:2b:aa:50:91:de,-60.00,2026-07-14 04:56:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001B,Evolve M2
10:2b:aa:50:31:c3,-59.00,2026-07-14 04:56:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:31:db,-55.00,2026-07-14 04:56:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,606,Evolve M2
10:2b:aa:50:3e:95,-45.00,2026-07-14 04:55:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,306A,Evolve M2
10:2b:aa:50:92:44,-43.00,2026-07-14 04:55:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401A,Evolve M2
10:2b:aa:50:3d:1e,-55.00,2026-07-14 04:55:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,103A,Evolve M2
10:2b:aa:51:e0:35,-44.00,2026-07-14 04:55:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,705A,Evolve M2
10:2b:aa:50:3a:a2,-49.00,2026-07-14 04:55:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407A,Evolve M2
10:2b:aa:51:e7:be,-52.00,2026-07-14 04:55:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1501A,Evolve M2
10:2b:aa:50:2f:50,-65.00,2026-07-14 04:55:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,810B,Evolve M2
10:2b:aa:50:90:4f,-51.00,2026-07-14 04:55:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,502B,Evolve M2
10:2b:aa:51:e0:9e,-61.00,2026-07-14 04:55:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,512B,Evolve M2
10:2b:aa:50:31:6f,-61.00,2026-07-14 04:55:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001S,Evolve M2
10:2b:aa:51:ea:c7,-56.00,2026-07-14 04:55:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1204A,Evolve M2
10:2b:aa:50:2e:f6,-65.00,2026-07-14 04:55:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,904A,Evolve M2
10:2b:aa:51:ea:c4,-52.00,2026-07-14 04:55:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,710B,Evolve M2
