Device ID,RSSI (dBm),Timestamp (AST - America/Anguilla (UTC-04:00)),Site ID,Site Name,Room Number,Device Type
10:2b:aa:50:2c:e0,-42.00,2026-07-14 03:14:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1604B,Evolve M2
10:2b:aa:50:38:2c,-64.00,2026-07-14 03:14:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,805A,Evolve M2
10:2b:aa:50:8f:68,-50.00,2026-07-14 03:14:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,211A,Evolve M2
10:2b:aa:50:31:4b,-64.00,2026-07-14 03:14:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1206B,Evolve M2
10:2b:aa:50:30:a3,-63.00,2026-07-14 03:14:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701S,Evolve M2
10:2b:aa:50:39:55,-53.00,2026-07-14 03:14:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704B,Evolve M2
10:2b:aa:50:3f:01,-58.00,2026-07-14 03:14:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301S,Evolve M2
10:2b:aa:50:31:5d,-50.00,2026-07-14 03:14:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1207B,Evolve M2
10:2b:aa:50:33:5b,-65.00,2026-07-14 03:14:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,608A,Evolve M2
10:2b:aa:50:31:bd,-45.00,2026-07-14 03:14:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009B,Evolve M2
10:2b:aa:50:34:ed,-64.00,2026-07-14 03:14:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,410B,Evolve M2
10:2b:aa:50:37:fc,-51.00,2026-07-14 03:14:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1107A,Evolve M2
10:2b:aa:50:04:45,-57.00,2026-07-14 03:14:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1107B,Evolve M2
10:2b:aa:50:3f:b8,-64.00,2026-07-14 03:14:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411B,Evolve M2
10:2b:aa:50:8f:6b,-55.00,2026-07-14 03:14:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1402A,Evolve M2
10:2b:aa:50:33:2b,-49.00,2026-07-14 03:14:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,802A,Evolve M2
10:2b:aa:50:30:2e,-65.00,2026-07-14 03:14:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712B,Evolve M2
10:2b:aa:50:34:90,-50.00,2026-07-14 03:14:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,501S,Evolve M2
10:2b:aa:50:8f:80,-54.00,2026-07-14 03:14:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808B,Evolve M2
10:2b:aa:50:33:3a,-59.00,2026-07-14 03:14:20,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409A,Evolve M2
10:2b:aa:50:8f:b9,-61.00,2026-07-14 03:14:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707B,Evolve M2
10:2b:aa:50:2c:26,-41.00,2026-07-14 03:14:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,612B,Evolve M2
10:2b:aa:50:32:6e,-50.00,2026-07-14 03:14:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,809B,Evolve M2
10:2b:aa:50:32:8f,-63.00,2026-07-14 03:14:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1807B,Evolve M2
10:2b:aa:50:2f:b9,-51.00,2026-07-14 03:14:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1609A,Evolve M2
10:2b:aa:50:2f:98,-59.00,2026-07-14 03:14:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,406A,Evolve M2
68:ab:a9:f8:52:d5,-63.00,2026-07-14 03:14:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809A,Evolve M2
10:2b:aa:50:35:8c,-61.00,2026-07-14 03:14:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1507B,Evolve M2
10:2b:aa:50:31:9c,-49.00,2026-07-14 03:14:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1510A,Evolve M2
10:2b:aa:50:8f:47,-54.00,2026-07-14 03:14:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409A,Evolve M2
10:2b:aa:50:30:3a,-51.00,2026-07-14 03:14:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,709A,Evolve M2
10:2b:aa:50:8f:2f,-43.00,2026-07-14 03:14:07,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,909B,Evolve M2
10:2b:aa:50:37:27,-65.00,2026-07-14 03:14:06,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1812A,Evolve M2
10:2b:aa:50:2e:5d,-64.00,2026-07-14 03:14:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1206B,Evolve M2
10:2b:aa:50:2e:39,-43.00,2026-07-14 03:14:05,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,611A,Evolve M2
10:2b:aa:50:04:09,-63.00,2026-07-14 03:14:04,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005A,Evolve M2
10:2b:aa:50:3c:22,-56.00,2026-07-14 03:14:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,411A,Evolve M2
10:2b:aa:50:91:b1,-62.00,2026-07-14 03:14:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1605B,Evolve M2
10:2b:aa:50:2f:4a,-53.00,2026-07-14 03:14:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1112B,Evolve M2
10:2b:aa:50:30:04,-53.00,2026-07-14 03:14:02,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901S,Evolve M2
10:2b:aa:50:34:03,-61.00,2026-07-14 03:12:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006B,Evolve M2
10:2b:aa:50:04:4e,-60.00,2026-07-14 03:12:57,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1209A,Evolve M2
10:2b:aa:51:ea:df,-43.00,2026-07-14 03:12:55,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1101B,Evolve M2
10:2b:aa:50:38:dd,-44.00,2026-07-14 03:12:52,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508A,Evolve M2
10:2b:aa:51:ea:8b,-64.00,2026-07-14 03:12:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1212A,Evolve M2
10:2b:aa:50:8d:f7,-61.00,2026-07-14 03:12:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,604B,Evolve M2
10:2b:aa:50:2e:30,-57.00,2026-07-14 03:12:49,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1109B,Evolve M2
10:2b:aa:50:35:a1,-55.00,2026-07-14 03:12:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1608A,Evolve M2
10:2b:aa:50:03:d6,-54.00,2026-07-14 03:12:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,811A,Evolve M2
10:2b:aa:50:33:22,-47.00,2026-07-14 03:12:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,806A,Evolve M2
10:2b:aa:50:3a:93,-55.00,2026-07-14 03:12:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,205A,Evolve M2
10:2b:aa:50:3f:d0,-56.00,2026-07-14 03:12:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1611B,Evolve M2
10:2b:aa:50:38:f2,-65.00,2026-07-14 03:12:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:51:e8:cf,-54.00,2026-07-14 03:12:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1703A,Evolve M2
10:2b:aa:50:35:e9,-50.00,2026-07-14 03:12:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,508A,Evolve M2
10:2b:aa:50:2c:8f,-42.00,2026-07-14 03:12:38,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901A,Evolve M2
10:2b:aa:50:3c:61,-53.00,2026-07-14 03:12:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210B,Evolve M2
10:2b:aa:50:34:ba,-60.00,2026-07-14 03:12:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009A,Evolve M2
10:2b:aa:50:2e:b1,-57.00,2026-07-14 03:12:33,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,712A,Evolve M2
10:2b:aa:50:31:84,-62.00,2026-07-14 03:12:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:37:5d,-45.00,2026-07-14 03:12:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1706B,Evolve M2
68:ab:a9:fc:c2:a0,-58.00,2026-07-14 03:12:26,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1812B,Evolve M2
10:2b:aa:50:8f:a7,-43.00,2026-07-14 03:12:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,511A,Evolve M2
10:2b:aa:50:3c:1f,-42.00,2026-07-14 03:12:25,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,208B,Evolve M2
10:2b:aa:51:e0:77,-55.00,2026-07-14 03:12:24,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,509B,Evolve M2
10:2b:aa:50:8e:09,-43.00,2026-07-14 03:12:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1409B,Evolve M2
10:2b:aa:50:34:f6,-51.00,2026-07-14 03:12:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,408A,Evolve M2
10:2b:aa:4f:fc:f8,-51.00,2026-07-14 03:12:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1009A,Evolve M2
10:2b:aa:50:3b:5f,-44.00,2026-07-14 03:12:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,403B,Evolve M2
10:2b:aa:51:e8:f6,-55.00,2026-07-14 03:12:16,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1505B,Evolve M2
10:2b:aa:50:36:d3,-41.00,2026-07-14 03:12:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1808A,Evolve M2
10:2b:aa:50:37:ae,-61.00,2026-07-14 03:12:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1105B,Evolve M2
10:2b:aa:50:92:71,-58.00,2026-07-14 03:12:13,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:37:81,-65.00,2026-07-14 03:12:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,810B,Evolve M2
10:2b:aa:50:3b:23,-51.00,2026-07-14 03:12:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,409A,Evolve M2
10:2b:aa:50:91:87,-41.00,2026-07-14 03:12:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:2c:3e,-54.00,2026-07-14 03:12:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,605A,Evolve M2
10:2b:aa:50:3e:a7,-53.00,2026-07-14 03:12:09,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,405A,Evolve M2
10:2b:aa:51:ea:16,-43.00,2026-07-14 03:12:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1210B,Evolve M2
10:2b:aa:50:92:5c,-54.00,2026-07-14 03:12:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:35:32,-45.00,2026-07-14 03:12:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,901B,Evolve M2
10:2b:aa:50:36:22,-46.00,2026-07-14 03:11:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:3e:ad,-48.00,2026-07-14 03:11:56,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1006A,Evolve M2
10:2b:aa:50:3d:69,-49.00,2026-07-14 03:11:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304B,Evolve M2
10:2b:aa:50:8f:71,-59.00,2026-07-14 03:11:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1402B,Evolve M2
10:2b:aa:50:8f:50,-49.00,2026-07-14 03:11:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701S,Evolve M2
10:2b:aa:50:2f:29,-61.00,2026-07-14 03:11:51,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,711B,Evolve M2
10:2b:aa:50:2c:74,-49.00,2026-07-14 03:11:50,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510B,Evolve M2
10:2b:aa:50:36:b8,-56.00,2026-07-14 03:11:48,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:50:33:16,-61.00,2026-07-14 03:11:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1508B,Evolve M2
10:2b:aa:50:8c:8f,-64.00,2026-07-14 03:11:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,807A,Evolve M2
10:2b:aa:50:30:e5,-44.00,2026-07-14 03:11:45,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1707A,Evolve M2
10:2b:aa:50:35:d7,-45.00,2026-07-14 03:11:44,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,510A,Evolve M2
10:2b:aa:50:90:e8,-42.00,2026-07-14 03:11:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1504A,Evolve M2
10:2b:aa:50:92:b9,-42.00,2026-07-14 03:11:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401A,Evolve M2
10:2b:aa:50:2e:0f,-53.00,2026-07-14 03:11:40,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,701B,Evolve M2
10:2b:aa:50:3f:a0,-63.00,2026-07-14 03:11:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,312B,Evolve M2
10:2b:aa:50:37:db,-60.00,2026-07-14 03:11:39,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1008B,Evolve M2
10:2b:aa:50:3d:8d,-56.00,2026-07-14 03:11:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,801A,Evolve M2
10:2b:aa:50:3f:d9,-54.00,2026-07-14 03:11:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,304A,Evolve M2
10:2b:aa:50:3a:c9,-44.00,2026-07-14 03:11:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,412B,Evolve M2
10:2b:aa:50:2e:1e,-40.00,2026-07-14 03:11:36,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1609B,Evolve M2
10:2b:aa:50:34:1e,-61.00,2026-07-14 03:11:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,202A,Evolve M2
10:2b:aa:50:3d:ba,-61.00,2026-07-14 03:11:32,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1201B,Evolve M2
10:2b:aa:50:36:7c,-58.00,2026-07-14 03:11:31,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1007A,Evolve M2
10:2b:aa:50:2f:3e,-63.00,2026-07-14 03:11:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406B,Evolve M2
10:2b:aa:51:e6:65,-61.00,2026-07-14 03:11:30,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,505B,Evolve M2
10:2b:aa:50:2f:e0,-47.00,2026-07-14 03:11:29,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903B,Evolve M2
10:2b:aa:50:36:df,-65.00,2026-07-14 03:11:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1604A,Evolve M2
10:2b:aa:50:2f:14,-59.00,2026-07-14 03:11:28,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,910B,Evolve M2
10:2b:aa:50:32:98,-51.00,2026-07-14 03:11:27,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1112B,Evolve M2
10:2b:aa:50:2b:f9,-53.00,2026-07-14 03:11:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1612A,Evolve M2
10:2b:aa:50:3e:a1,-57.00,2026-07-14 03:11:22,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,311B,Evolve M2
10:2b:aa:50:8d:10,-50.00,2026-07-14 03:11:21,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1011A,Evolve M2
10:2b:aa:50:32:23,-50.00,2026-07-14 03:11:19,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1101S,Evolve M2
10:2b:aa:50:2e:72,-49.00,2026-07-14 03:11:18,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,912A,Evolve M2
10:2b:aa:50:31:e1,-61.00,2026-07-14 03:11:17,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,303A,Evolve M2
10:2b:aa:50:2f:d4,-61.00,2026-07-14 03:11:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,903A,Evolve M2
10:2b:aa:50:34:63,-57.00,2026-07-14 03:11:15,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,210A,Evolve M2
10:2b:aa:50:91:15,-47.00,2026-07-14 03:11:14,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1005B,Evolve M2
10:2b:aa:50:90:73,-49.00,2026-07-14 03:11:12,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1705A,Evolve M2
10:2b:aa:50:31:fc,-51.00,2026-07-14 03:11:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,104A,Evolve M2
10:2b:aa:50:3d:db,-46.00,2026-07-14 03:11:11,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,101B,Evolve M2
10:2b:aa:50:38:77,-55.00,2026-07-14 03:11:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,301B,Evolve M2
68:ab:a9:f8:51:d8,-65.00,2026-07-14 03:11:10,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1809A,Evolve M2
10:2b:aa:50:91:ea,-60.00,2026-07-14 03:11:08,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1406A,Evolve M2
10:2b:aa:50:30:dc,-49.00,2026-07-14 03:11:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,808A,Evolve M2
10:2b:aa:50:91:de,-62.00,2026-07-14 03:11:03,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001B,Evolve M2
10:2b:aa:50:31:c3,-59.00,2026-07-14 03:11:01,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,704A,Evolve M2
10:2b:aa:50:31:db,-54.00,2026-07-14 03:11:00,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,606,Evolve M2
10:2b:aa:50:3e:95,-45.00,2026-07-14 03:10:59,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,306A,Evolve M2
10:2b:aa:50:92:44,-43.00,2026-07-14 03:10:58,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1401A,Evolve M2
10:2b:aa:50:3d:1e,-53.00,2026-07-14 03:10:53,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,103A,Evolve M2
10:2b:aa:51:e0:35,-44.00,2026-07-14 03:10:47,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,705A,Evolve M2
10:2b:aa:50:3a:a2,-49.00,2026-07-14 03:10:46,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,407A,Evolve M2
10:2b:aa:50:34:78,-65.00,2026-07-14 03:10:43,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,201B,Evolve M2
10:2b:aa:51:e7:be,-51.00,2026-07-14 03:10:41,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1501A,Evolve M2
10:2b:aa:50:90:4f,-50.00,2026-07-14 03:10:37,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,502B,Evolve M2
10:2b:aa:50:31:6f,-59.00,2026-07-14 03:10:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1001S,Evolve M2
10:2b:aa:51:e0:9e,-61.00,2026-07-14 03:10:35,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,512B,Evolve M2
10:2b:aa:51:ea:c7,-61.00,2026-07-14 03:10:34,NxAdYxekQZxahxWUdflx3oODft9AoCVH,MVM784 - The Berkley Las Vegas,1204A,Evolve M2
