mac,room,ip,stb_id,mac_is_randomized
10:2b:aa:51:f4:ca,8507B,172.20.208.250,340648,False
68:ab:a9:fb:ef:e8,4401B,172.20.194.101,340650,False
64:18:df:74:36:9d,9904A,172.20.197.118,340651,False
68:ab:a9:fe:a3:e5,4909B,172.20.221.140,340653,False
68:ab:a9:fc:3b:5d,1103B,172.20.199.87,340655,False
68:ab:a9:fe:81:f9,51710B,172.20.218.91,340658,False
64:18:df:73:ee:25,41509B,172.20.205.54,340659,False
68:ab:a9:f8:e7:55,9804A,172.20.200.204,340661,False
64:18:df:73:ea:23,6609A,172.20.214.169,340662,False
10:2b:aa:51:4c:bd,61701A,172.20.212.97,340663,False
68:ab:a9:fe:fd:b2,51409A,172.20.220.78,340664,False
10:2b:aa:51:56:d4,6705A,172.20.210.226,340666,False
68:ab:a9:fc:4a:be,1508A,172.20.222.188,340667,False
10:2b:aa:51:65:80,3503B,172.20.194.23,340670,False
10:2b:aa:51:57:a9,61904B,172.20.216.103,340671,False
68:ab:a9:fe:1c:cc,61403A,172.20.211.188,340672,False
68:ab:a9:fc:9a:b5,1603B,172.20.223.34,340673,False
68:ab:a9:f8:c3:05,2704A,172.20.197.84,340674,False
64:18:df:74:66:a6,4610A,172.20.210.83,340675,False
10:2b:aa:51:f8:db,3905A,172.20.223.149,340677,False
68:ab:a9:f7:c3:e3,31205B,172.20.193.189,340678,False
64:18:df:73:d3:fa,61203B,172.20.212.228,340679,False
68:ab:a9:fe:93:87,81103B,172.20.203.120,340683,False
de:e3:74:df:92:2d,51108B,172.20.202.119,340685,True
f6:b3:6e:06:52:87,4809A,172.20.199.24,340687,True
68:ab:a9:f8:b5:a4,1906B@L,172.20.223.150,340688,False
10:2b:aa:51:4d:ce,61707A,172.20.212.129,340691,False
68:ab:a9:ff:07:40,4702A,172.20.218.228,340694,False
68:ab:a9:fe:db:dc,8206B,172.20.201.149,340695,False
10:2b:aa:51:69:ee,9910B,172.20.219.236,340696,False
10:2b:aa:51:60:4c,61906A,172.20.220.107,340702,False
46:e5:f6:b7:57:28,41104B,172.20.202.237,340703,True
68:ab:a9:fb:08:c4,91001A,172.20.203.92,340704,False
64:18:df:73:ce:e8,42106B,172.20.207.23,340706,False
10:2b:aa:51:57:91,31007A,172.20.223.44,340708,False
10:2b:aa:51:51:73,6109A,172.20.199.211,340709,False
10:2b:aa:51:f6:92,31101A,172.20.220.46,340710,False
68:ab:a9:f8:ed:8a,11008A,172.20.223.213,340711,False
10:2b:aa:51:fd:fa,9304B,172.20.198.169,340713,False
92:50:9d:6c:8b:88,42110A,172.20.207.4,340714,True
68:ab:a9:fe:73:aa,2904B,172.20.198.184,340715,False
68:ab:a9:fc:86:61,3203B,172.20.193.165,340717,False
10:2b:aa:51:61:87,4207A,172.20.202.156,340719,False
42:3e:37:df:3d:a6,9608B,172.20.199.126,340721,True
68:ab:a9:f9:dc:43,6403B,172.20.201.167,340722,False
68:ab:a9:fe:3a:ce,51408B,172.20.219.13,340724,False
64:18:df:73:a1:8e,41210A,172.20.198.17,340725,False
68:ab:a9:fe:c3:00,2205B,172.20.195.216,340727,False
10:2b:aa:51:61:f3,4109B,172.20.209.232,340729,False
64:18:df:74:0e:86,5604B,172.20.196.167,340730,False
10:2b:aa:51:f6:8f,21001B,172.20.204.140,340731,False
68:ab:a9:fc:8d:33,2804B,172.20.222.26,340735,False
68:ab:a9:fe:e7:fa,91104B,172.20.223.170,340736,False
64:18:df:74:4c:30,62106A,172.20.213.22,340737,False
64:18:df:73:e9:09,4810B,172.20.223.124,340739,False
56:89:7e:0e:29:57,6605B,172.20.198.177,340740,True
10:2b:aa:51:60:eb,5203B,172.20.222.19,340741,False
68:ab:a9:f8:8e:95,2501A,172.20.197.119,340742,False
10:2b:aa:51:fa:88,81207A,172.20.203.81,340743,False
68:ab:a9:f8:57:81,42008A,172.20.208.195,340744,False
68:ab:a9:fe:e2:76,4607B,172.20.210.127,340748,False
68:ab:a9:fc:44:b3,41607B,172.20.205.112,340751,False
10:2b:aa:51:60:4f,51103A,172.20.192.127,340752,False
10:2b:aa:51:53:e6,61710A,172.20.192.235,340753,False
2a:d4:cf:61:9f:9c,6204B,172.20.203.130,340754,True
64:18:df:74:83:4d,51903B,172.20.223.21,340755,False
64:18:df:74:12:cd,4406B,172.20.221.242,340760,False
10:2b:aa:51:52:36,51207B,172.20.219.88,340761,False
68:ab:a9:fe:9e:b5,2901B,172.20.197.11,340762,False
68:ab:a9:fe:7b:09,41010B,172.20.206.214,340763,False
10:2b:aa:51:63:ee,6508A,172.20.215.94,340765,False
10:2b:aa:51:54:f7,4402B,172.20.207.156,340768,False
10:2b:aa:51:65:08,3304B,172.20.192.183,340769,False
68:ab:a9:fd:34:8e,6605B,172.20.218.100,340772,False
68:ab:a9:fb:d4:b7,8202B,172.20.201.114,340773,False
64:18:df:74:33:d3,5901B,172.20.220.89,340774,False
92:d6:54:a4:3c:ae,21103B,172.20.218.61,340775,True
68:ab:a9:f9:60:20,51810B,172.20.218.16,340777,False
10:2b:aa:51:49:69,61206B,172.20.212.192,340778,False
3a:af:2d:31:98:b3,6306A,172.20.214.235,340780,True
68:ab:a9:fe:cb:83,1304A,172.20.219.27,340782,False
68:ab:a9:fe:8c:41,9605B,172.20.202.217,340783,False
68:ab:a9:fc:33:6c,11102B,172.20.223.83,340786,False
10:2b:aa:51:48:d3,61507B,172.20.211.152,340787,False
10:2b:aa:51:4b:4c,3410A,172.20.212.23,340788,False
68:ab:a9:fe:a4:93,9508B,172.20.198.111,340789,False
68:ab:a9:fe:57:b4,41801A,172.20.196.163,340791,False
64:18:df:74:15:69,41706B,172.20.204.253,340792,False
68:ab:a9:fe:39:e1,51204B,172.20.198.218,340793,False
64:18:df:74:1f:ec,41904B,172.20.208.241,340795,False
64:18:df:73:d3:81,91102B,172.20.196.11,340796,False
64:18:df:74:2c:82,5908A,172.20.203.9,340799,False
68:ab:a9:fc:82:aa,31205B,172.20.193.187,340801,False
10:2b:aa:51:57:22,9909A,172.20.223.47,340802,False
10:2b:aa:51:fb:51,2704B,172.20.196.73,340804,False
68:ab:a9:f8:d0:81,1308B,172.20.193.95,340806,False
10:2b:aa:51:5f:92,3405B,172.20.193.23,340808,False
d6:af:46:83:f7:6c,5104B,172.20.217.46,340814,True
68:ab:a9:fc:dc:52,61803B,172.20.216.41,340815,False
10:2b:aa:51:66:af,5602B,172.20.220.230,340816,False
68:ab:a9:fe:f9:e1,6709A,172.20.221.56,340818,False
10:2b:aa:51:5f:c2,4201A,172.20.206.132,340821,False
10:2b:aa:51:65:b6,4803A,172.20.221.163,340822,False
68:ab:a9:f9:6e:f9,2202B,172.20.196.164,340823,False
64:18:df:74:62:a2,42008B,172.20.208.197,340829,False
10:2b:aa:52:66:04,11201B,172.20.223.99,340832,False
10:2b:aa:51:64:72,5803B,172.20.221.131,340834,False
10:2b:aa:51:fb:a8,8208A,172.20.201.156,340835,False
10:2b:aa:51:fa:85,9208A,172.20.193.140,340836,False
10:2b:aa:51:f3:e6,3505A,172.20.198.254,340838,False
68:ab:a9:fe:a3:46,1708A,172.20.223.237,340839,False
68:ab:a9:f7:e6:38,41608B,172.20.204.219,340841,False
10:2b:aa:51:f9:4d,11206A,172.20.223.198,340843,False
68:ab:a9:fc:91:02,8703A,172.20.193.192,340844,False
68:ab:a9:fc:7d:32,1604B@B,172.20.223.244,340845,False
10:2b:aa:51:f3:59,9107B,172.20.194.253,340847,False
68:ab:a9:fe:c0:0a,21005B,172.20.223.38,340848,False
10:2b:aa:51:f4:fa,41607B,172.20.205.221,340850,False
64:18:df:73:a0:21,9803A,172.20.202.242,340851,False
68:ab:a9:fe:a3:7f,1303B@B,172.20.218.181,340852,False
68:ab:a9:fe:a3:2b,52105B,172.20.204.171,340853,False
10:2b:aa:51:61:d2,4210A,172.20.206.55,340854,False
10:2b:aa:51:f4:8e,8507A,172.20.202.71,340855,False
10:2b:aa:51:55:0c,3301B,172.20.204.111,340856,False
10:2b:aa:51:5a:67,41108A,172.20.207.90,340858,False
0e:ea:49:de:b6:76,8207A,172.20.210.238,340859,True
c2:22:95:bb:b2:8a,61403B,172.20.216.109,340860,True
68:ab:a9:fe:24:0c,11003A,172.20.207.159,340862,False
68:ab:a9:fe:3b:a6,51410A,172.20.222.172,340863,False
68:ab:a9:ff:13:2f,21203B,172.20.198.138,340864,False
ce:7c:d8:47:85:19,5902A,172.20.214.0,340867,True
68:ab:a9:f8:2b:79,11208B,172.20.200.216,340868,False
68:ab:a9:fe:bf:36,8501A,172.20.223.153,340869,False
68:ab:a9:ff:10:a3,81107B,172.20.203.141,340870,False
10:2b:aa:51:5b:0c,6801B,172.20.211.17,340872,False
10:2b:aa:51:6c:94,8707B,172.20.202.223,340874,False
68:ab:a9:fe:e9:fa,81105B,172.20.203.124,340875,False
10:2b:aa:51:61:15,5301A,172.20.221.225,340877,False
10:2b:aa:51:69:94,9908A,172.20.196.88,340878,False
68:ab:a9:fe:a5:be,41209A,172.20.205.227,340884,False
68:ab:a9:f8:1e:d7,31103A,172.20.195.47,340885,False
68:ab:a9:fe:57:a8,9509A,172.20.200.224,340886,False
10:2b:aa:51:f9:2f,3902A,172.20.195.57,340888,False
10:2b:aa:51:fe:db,8604B,172.20.220.143,340889,False
68:ab:a9:f8:8e:89,3108B,172.20.201.7,340893,False
68:ab:a9:f8:88:1b,4310A,172.20.207.136,340894,False
68:ab:a9:f9:46:f4,8402B,172.20.223.174,340896,False
68:ab:a9:fe:53:25,3207A,172.20.200.181,340897,False
68:ab:a9:f9:54:f9,8405A,172.20.202.17,340898,False
68:ab:a9:fb:19:51,91005A,172.20.199.255,340899,False
10:2b:aa:51:62:35,41406A,172.20.205.76,340900,False
68:ab:a9:fc:55:29,2407A,172.20.199.241,340901,False
10:2b:aa:51:f9:3e,11002A,172.20.223.181,340905,False
10:2b:aa:51:5e:db,31001B,172.20.195.173,340906,False
68:ab:a9:fc:36:91,1907B@B,172.20.195.36,340907,False
32:0a:93:29:99:d5,21101B,172.20.198.92,340910,True
10:2b:aa:51:5c:5c,5204B,172.20.195.85,340911,False
64:18:df:74:18:8a,41602B,172.20.204.242,340913,False
68:ab:a9:fb:ac:07,101A,172.20.220.57,340914,False
5a:29:b1:9b:8c:f6,8208A,172.20.216.238,340916,True
10:2b:aa:51:65:7d,91105A,172.20.196.250,340918,False
10:2b:aa:52:68:d1,4608B,172.20.210.132,340919,False
86:f2:09:7b:38:5c,5606B,172.20.215.166,340920,True
92:e5:a1:56:52:18,4910A,172.20.214.73,340921,True
10:2b:aa:51:fb:75,8208B,172.20.201.162,340924,False
68:ab:a9:f8:a2:16,52008B,172.20.206.111,340925,False
64:18:df:74:95:80,3409B,172.20.198.67,340930,False
68:ab:a9:ff:0e:64,1806A@B,172.20.223.239,340932,False
10:2b:aa:51:51:3a,51202A,172.20.221.108,340936,False
64:18:df:73:c9:69,31205A,172.20.195.15,340937,False
68:ab:a9:fb:91:f8,41501A,172.20.205.120,340941,False
64:18:df:74:08:25,5701B,172.20.220.99,340943,False
68:ab:a9:fe:da:77,1208A,172.20.199.221,340944,False
68:ab:a9:fc:24:df,31103A,172.20.195.45,340945,False
6e:ac:86:b9:59:b4,2601A,172.20.204.74,340946,True
10:2b:aa:51:f3:c8,11206B,172.20.195.225,340947,False
68:ab:a9:fe:a5:32,9801B,172.20.207.32,340953,False
10:2b:aa:51:57:f4,51507B,172.20.193.184,340955,False
9a:0e:38:00:d0:88,51203B,172.20.208.92,340956,True
10:2b:aa:51:f9:e3,2402A,172.20.197.26,340960,False
68:ab:a9:fc:57:08,3208A,172.20.193.55,340962,False
10:2b:aa:51:64:30,5806A,172.20.221.144,340963,False
10:2b:aa:51:fb:f3,2901A,172.20.198.172,340964,False
10:2b:aa:51:53:56,41803A,172.20.207.248,340965,False
68:ab:a9:fd:dc:f3,41409B,172.20.202.95,340967,False
64:18:df:73:d0:a9,42102B,172.20.207.12,340968,False
10:2b:aa:51:66:f4,52107B,172.20.219.209,340969,False
64:18:df:74:4c:46,41909A,172.20.209.24,340970,False
68:ab:a9:f8:c8:64,3101A,172.20.219.134,340973,False
68:ab:a9:f9:f3:54,5907B,172.20.195.127,340974,False
a6:8e:6d:20:d6:83,8106A,172.20.217.15,340976,True
68:ab:a9:fe:bd:9c,3608A,172.20.194.63,340979,False
4a:d0:c6:4b:2b:57,2705B,172.20.201.29,340983,True
10:2b:aa:51:fe:96,2108A,172.20.196.86,340984,False
64:18:df:74:92:52,3404B,172.20.205.109,340987,False
1e:f4:09:05:ce:8d,52002A,172.20.216.118,340988,True
64:18:df:74:0b:6b,52008A,172.20.217.117,340990,False
5a:f1:44:e4:50:7a,51809B,172.20.215.93,340992,True
10:2b:aa:51:4f:f3,61701A,172.20.205.104,340994,False
10:2b:aa:51:fc:8c,21101A,172.20.198.105,340995,False
64:18:df:74:0d:94,5604A,172.20.223.35,340999,False
10:2b:aa:51:50:f8,5804A,172.20.207.116,341000,False
10:2b:aa:51:60:58,5702A,172.20.220.108,341002,False
6a:ec:e0:52:4d:4f,4510B,172.20.217.82,341003,True
68:ab:a9:f8:eb:d4,1408A@L,172.20.222.120,341004,False
86:7e:ec:e9:58:54,6704B,172.20.209.0,341005,True
10:2b:aa:51:f6:ce,8607B,172.20.202.147,341007,False
10:2b:aa:51:4d:da,4504A,172.20.210.17,341010,False
10:2b:aa:51:4b:91,5506A,172.20.199.195,341011,False
68:ab:a9:f8:6c:a8,8308A,172.20.194.57,341012,False
64:18:df:73:d8:77,61104A,172.20.214.76,341014,False
10:2b:aa:51:6c:ca,9510A,172.20.197.102,341015,False
10:2b:aa:51:fa:8e,4507A,172.20.210.143,341017,False
2a:84:7b:1b:da:92,41603A,172.20.216.36,341018,True
10:2b:aa:51:5e:ba,5607A,172.20.220.206,341021,False
64:18:df:74:31:f1,4508A,172.20.210.30,341023,False
68:ab:a9:f8:37:48,11108B,172.20.204.67,341024,False
10:2b:aa:52:65:d7,11201B,172.20.223.82,341027,False
10:2b:aa:51:69:c4,9909B,172.20.197.154,341028,False
68:ab:a9:fe:ff:db,41004A,172.20.206.157,341029,False
10:2b:aa:51:64:90,3201B,172.20.192.186,341031,False
10:2b:aa:51:68:a1,61610B,172.20.212.83,341034,False
10:2b:aa:51:f3:f5,31104A,172.20.207.2,341035,False
68:ab:a9:fe:fe:16,1705A,172.20.222.236,341036,False
68:ab:a9:f8:85:4e,8108B,172.20.219.17,341037,False
8e:a5:64:2e:3a:bb,52109A,172.20.199.157,341039,True
64:18:df:74:67:04,62005B,172.20.205.165,341043,False
b2:2c:27:23:72:20,1306A,172.20.216.105,341044,True
10:2b:aa:52:68:cb,9806B,172.20.210.69,341045,False
68:ab:a9:f9:3f:54,3205B,172.20.193.32,341046,False
10:2b:aa:51:fb:7e,2402A,172.20.192.47,341048,False
10:2b:aa:51:fb:3f,1107B,172.20.213.19,341050,False
10:2b:aa:50:c3:26,51101A,172.20.219.186,341051,False
10:2b:aa:51:58:72,3310A,172.20.192.160,341052,False
10:2b:aa:51:fc:bc,2304B,172.20.194.181,341054,False
64:18:df:73:f6:62,31109B,172.20.222.169,341056,False
42:2c:33:2f:9e:df,8702A,172.20.216.134,341061,True
68:ab:a9:fe:6b:6a,51503A,172.20.218.155,341062,False
9a:9c:ba:d1:db:54,6308A,172.20.198.33,341064,True
10:2b:aa:51:51:58,5802A,172.20.209.195,341065,False
68:ab:a9:fb:cd:a8,3110B,172.20.195.189,341067,False
68:ab:a9:fe:f0:92,6604B,172.20.219.103,341068,False
10:2b:aa:51:6c:f1,3503A,172.20.194.24,341069,False
68:ab:a9:ff:05:c3,51708B,172.20.218.82,341071,False
10:2b:aa:51:4c:63,61206A,172.20.212.189,341073,False
68:ab:a9:f8:dc:29,11001B,172.20.204.248,341075,False
10:2b:aa:51:62:fe,4806A,172.20.209.82,341076,False
64:18:df:74:19:08,51905B,172.20.198.7,341077,False
10:2b:aa:51:60:10,8903A,172.20.205.83,341079,False
10:2b:aa:51:6b:e0,9401B,172.20.200.167,341082,False
64:18:df:74:16:aa,6708A,172.20.222.69,341083,False
64:18:df:73:fc:9d,52007B,172.20.217.115,341084,False
8a:10:0a:cf:2a:82,21002A,172.20.214.20,341085,True
68:ab:a9:fe:92:75,81003A,172.20.203.176,341086,False
10:2b:aa:51:52:6f,51807B,172.20.199.47,341088,False
10:2b:aa:51:5e:4e,61409B,172.20.211.250,341090,False
10:2b:aa:51:4e:82,4502A,172.20.210.0,341092,False
68:ab:a9:fb:db:d8,8103A,172.20.201.42,341093,False
10:2b:aa:51:59:b6,6910B,172.20.202.206,341095,False
68:ab:a9:fc:81:bc,3909B,172.20.201.6,341096,False
66:eb:b5:64:67:07,2207A,172.20.213.117,341098,True
68:ab:a9:fe:96:18,51702B,172.20.223.46,341100,False
68:ab:a9:fc:2b:f7,8808B,172.20.222.171,341101,False
68:ab:a9:f8:44:19,1105B,172.20.220.209,341102,False
10:2b:aa:51:53:74,41102A,172.20.205.245,341103,False
68:ab:a9:ff:14:41,61003A,172.20.214.40,341104,False
10:2b:aa:51:fb:b7,1804B@B,172.20.196.144,341105,False
68:ab:a9:ff:02:e5,11207B,172.20.223.190,341106,False
64:18:df:74:86:a3,6210B,172.20.223.130,341108,False
10:2b:aa:51:59:ce,9509B,172.20.204.49,341110,False
10:2b:aa:51:4d:05,61410A,172.20.211.244,341111,False
10:2b:aa:51:54:4f,4402A,172.20.207.150,341114,False
10:2b:aa:51:fa:3d,2706B,172.20.197.116,341115,False
68:ab:a9:fc:11:dd,3905B,172.20.199.143,341117,False
02:e0:29:7a:e9:c2,1201B,172.20.199.106,341118,True
68:ab:a9:ff:0a:2e,2605A,172.20.197.155,341119,False
10:2b:aa:51:ff:23,81001B,172.20.199.228,341120,False
68:ab:a9:fe:bd:54,91202B,172.20.198.248,341121,False
10:2b:aa:51:51:6a,61005B,172.20.199.229,341122,False
64:18:df:73:eb:d3,61104A,172.20.214.79,341125,False
68:ab:a9:f8:84:51,9701B,172.20.200.108,341127,False
10:2b:aa:51:68:a7,61807B,172.20.216.175,341128,False
64:18:df:74:88:17,62006B,172.20.213.93,341129,False
10:2b:aa:51:fa:4f,9107A,172.20.207.187,341134,False
10:2b:aa:51:fd:16,11107A,172.20.209.140,341136,False
10:2b:aa:51:5d:70,51703A,172.20.195.71,341137,False
10:2b:aa:51:61:ab,4208A,172.20.208.111,341139,False
10:2b:aa:51:6c:e8,9510A,172.20.218.198,341140,False
10:2b:aa:51:66:ee,4301B,172.20.207.223,341141,False
10:2b:aa:51:fb:ff,21001B,172.20.198.47,341142,False
82:2b:27:69:5e:57,3509B,172.20.207.172,341144,True
10:2b:aa:51:fe:3f,2106A,172.20.204.61,341146,False
10:2b:aa:51:fc:bf,2306B,172.20.192.18,341147,False
64:18:df:74:0f:38,61109A,172.20.192.244,341149,False
10:2b:aa:51:59:32,61901B,172.20.216.93,341150,False
68:ab:a9:fe:ad:31,2105B,172.20.195.63,341151,False
68:ab:a9:fb:be:87,3910A,172.20.199.203,341152,False
10:2b:aa:50:c3:74,9901B,172.20.195.244,341153,False
64:18:df:74:0d:88,5909A,172.20.220.25,341156,False
68:ab:a9:fc:49:6c,1508B,172.20.222.176,341157,False
68:ab:a9:fc:0b:fa,6901A,172.20.206.98,341160,False
68:ab:a9:fc:0d:f0,62010B,172.20.196.55,341162,False
46:6a:97:c4:fb:3a,42106A,172.20.217.75,341164,True
10:2b:aa:51:52:60,51007A,172.20.211.144,341165,False
68:ab:a9:ff:06:39,6802B,172.20.211.31,341166,False
10:2b:aa:51:6d:3c,6701B,172.20.196.9,341167,False
10:2b:aa:51:4f:90,5610B,172.20.193.238,341168,False
10:2b:aa:52:65:17,2507A,172.20.211.81,341171,False
64:18:df:74:5a:1b,42001A,172.20.208.137,341172,False
76:1f:48:85:85:66,81107A,172.20.206.222,341173,True
10:2b:aa:51:6a:69,3701A,172.20.211.101,341177,False
12:95:e7:86:58:c5,6303B,172.20.215.89,341178,True
68:ab:a9:fe:0a:d0,41007B,172.20.200.174,341179,False
10:2b:aa:51:4f:9f,5606B,172.20.220.215,341180,False
10:2b:aa:51:f4:5e,2302A,172.20.196.233,341181,False
68:ab:a9:fe:b9:ee,1304A,172.20.200.9,341182,False
68:ab:a9:f8:58:53,11005B,172.20.223.117,341184,False
10:2b:aa:51:64:2a,5802B,172.20.221.121,341185,False
64:18:df:74:2d:eb,41907A,172.20.204.93,341186,False
10:2b:aa:51:f9:05,8302A,172.20.196.120,341187,False
10:2b:aa:51:f5:ed,9210A,172.20.205.178,341188,False
10:2b:aa:51:ff:11,8604B,172.20.204.205,341189,False
68:ab:a9:fd:1a:db,6402B,172.20.215.117,341191,False
68:ab:a9:fc:94:74,2502B,172.20.194.172,341195,False
10:2b:aa:51:59:bf,5201B,172.20.209.83,341196,False
64:18:df:74:0f:f0,6104A,172.20.215.207,341197,False
64:18:df:74:85:32,6309B,172.20.215.156,341198,False
68:ab:a9:fe:17:96,1102A@L,172.20.199.193,341199,False
64:18:df:73:d2:9d,61409B,172.20.222.50,341201,False
10:2b:aa:51:65:62,3508B,172.20.210.187,341202,False
68:ab:a9:fe:76:5c,9405A,172.20.198.139,341204,False
10:2b:aa:51:fe:b7,41710A,172.20.204.178,341208,False
68:ab:a9:fb:ec:1e,3509A,172.20.223.74,341209,False
68:ab:a9:fe:81:72,21102B,172.20.196.239,341211,False
64:18:df:74:14:ae,61701B,172.20.212.100,341213,False
10:2b:aa:51:f9:89,2708B,172.20.222.177,341214,False
ae:5d:14:96:67:7a,61808B,172.20.216.20,341215,True
68:ab:a9:f8:81:5e,2201A,172.20.196.172,341216,False
64:18:df:74:4d:50,41901B,172.20.208.220,341217,False
10:2b:aa:51:f9:b3,11208A,172.20.192.162,341218,False
68:ab:a9:fe:97:f7,6602B,172.20.213.242,341219,False
68:ab:a9:fc:7e:f1,1106A,172.20.199.74,341220,False
68:ab:a9:ff:04:73,51706A,172.20.201.232,341221,False
10:2b:aa:51:58:96,5810A,172.20.222.84,341223,False
68:ab:a9:fe:9e:37,1302A@L,172.20.200.29,341224,False
fa:bb:3a:7d:ff:5d,91210A,172.20.222.239,341225,True
26:2e:d5:3c:8a:2a,1404A,172.20.198.198,341226,True
46:13:7b:a5:84:90,8505A,172.20.223.251,341228,True
68:ab:a9:fe:3a:4a,51408A,172.20.219.9,341230,False
10:2b:aa:51:50:1a,51907B,172.20.221.118,341231,False
68:ab:a9:fe:64:63,51604B,172.20.205.53,341232,False
68:ab:a9:f7:c4:fa,1405B@B,172.20.222.156,341233,False
10:2b:aa:51:59:98,61202A,172.20.196.177,341234,False
10:2b:aa:51:6b:65,3504B,172.20.194.15,341235,False
36:fe:4d:00:9c:95,6210B,172.20.213.72,341236,True
10:2b:aa:51:4b:c4,3808A,172.20.194.220,341237,False
64:18:df:73:e6:5d,61604A,172.20.221.76,341238,False
10:2b:aa:51:60:8e,61505A,172.20.211.136,341239,False
64:18:df:74:41:94,61907B,172.20.223.32,341240,False
10:2b:aa:51:51:91,61605A,172.20.212.45,341242,False
68:ab:a9:fe:a8:78,21007A,172.20.200.75,341243,False
64:18:df:73:f0:c5,62103B,172.20.213.3,341244,False
68:ab:a9:f8:41:49,31202B,172.20.193.212,341245,False
10:2b:aa:51:5c:ce,5905B,172.20.220.61,341249,False
10:2b:aa:51:5d:e5,91202B,172.20.195.217,341251,False
da:24:9c:7c:4a:13,2904A,172.20.218.67,341253,True
68:ab:a9:f8:f1:3b,8502B,172.20.202.36,341254,False
68:ab:a9:fb:1d:2f,42002A,172.20.208.145,341255,False
68:ab:a9:fe:f7:64,91102A,172.20.200.195,341257,False
6a:22:c7:ad:c1:67,2101B,172.20.215.50,341258,True
10:2b:aa:51:69:73,5404B,172.20.221.212,341259,False
10:2b:aa:51:f4:a0,41205B,172.20.205.208,341260,False
68:ab:a9:fe:66:9d,41001B,172.20.206.143,341261,False
68:ab:a9:fc:3c:16,5510B,172.20.201.27,341262,False
68:ab:a9:fe:c2:6f,81204B,172.20.199.230,341263,False
64:18:df:73:cc:0c,31110A,172.20.195.161,341266,False
68:ab:a9:fc:2d:f5,8203A,172.20.201.111,341270,False
64:18:df:73:fa:a6,52005A,172.20.217.97,341271,False
68:ab:a9:f8:d8:62,3207B,172.20.200.180,341274,False
10:2b:aa:51:fb:30,21105B,172.20.198.91,341275,False
10:2b:aa:51:67:06,51903B,172.20.202.42,341279,False
68:ab:a9:f8:5e:dc,3102A,172.20.223.24,341281,False
10:2b:aa:51:62:cb,41406A,172.20.205.73,341282,False
68:ab:a9:f8:7a:d0,2807A,172.20.220.195,341284,False
9e:2c:1a:37:40:68,31201B,172.20.215.82,341286,True
46:bb:30:02:3e:62,4605A,172.20.211.248,341288,True
68:ab:a9:fe:a4:f0,9202B,172.20.198.197,341291,False
10:2b:aa:51:56:e9,4607A,172.20.195.59,341292,False
68:ab:a9:fc:1d:dc,2101A,172.20.210.245,341294,False
10:2b:aa:51:63:3a,4803B,172.20.219.65,341297,False
64:18:df:74:27:df,62105A,172.20.205.36,341298,False
64:18:df:73:c0:a3,4706A,172.20.209.163,341299,False
10:2b:aa:51:60:f1,4501A,172.20.195.3,341300,False
64:18:df:74:08:8f,61009A,172.20.214.59,341301,False
10:2b:aa:51:4f:d8,GYM4,172.20.217.193,341302,False
2a:36:fa:e1:b3:bb,1102A,172.20.214.252,341304,True
10:2b:aa:51:fa:34,9208B,172.20.196.231,341305,False
64:18:df:74:1d:e2,51910B,172.20.201.143,341306,False
10:2b:aa:51:4d:26,6801B,172.20.211.16,341310,False
0a:aa:93:b4:24:25,4804A,172.20.217.105,341312,True
10:2b:aa:51:f4:d3,41610A,172.20.209.129,341313,False
68:ab:a9:fe:d9:31,21207B,172.20.194.115,341314,False
10:2b:aa:51:fa:04,8706A,172.20.197.15,341316,False
10:2b:aa:51:4c:ae,61705B,172.20.209.214,341317,False
10:2b:aa:51:69:d9,51608B,172.20.221.77,341320,False
68:ab:a9:fc:85:16,8404B,172.20.194.228,341322,False
10:2b:aa:51:6a:ff,51405A,172.20.218.238,341323,False
68:ab:a9:ff:0f:bb,51510B,172.20.218.212,341324,False
68:ab:a9:f8:57:42,11002B,172.20.223.118,341325,False
68:ab:a9:fc:45:fd,1406B@L,172.20.222.141,341326,False
ee:82:7c:00:82:dc,42008A,172.20.208.192,341329,True
10:2b:aa:51:53:44,4308B,172.20.207.122,341330,False
10:2b:aa:51:fb:c6,4103B,172.20.198.187,341332,False
68:ab:a9:fe:c2:50,3609B,172.20.194.58,341339,False
10:2b:aa:51:5e:54,61601B,172.20.223.233,341340,False
10:2b:aa:51:f8:6c,2301A,172.20.218.113,341341,False
10:2b:aa:51:6a:96,3507B,172.20.194.66,341342,False
68:ab:a9:fe:49:e0,81107A,172.20.205.236,341344,False
10:2b:aa:51:62:b9,51502B,172.20.218.150,341346,False
68:ab:a9:fe:6b:ef,8904A,172.20.222.119,341348,False
10:2b:aa:51:4a:ec,61710B,172.20.197.64,341349,False
68:ab:a9:ff:11:4f,81108A,172.20.204.39,341350,False
10:2b:aa:51:4a:98,3803B,172.20.195.6,341351,False
68:ab:a9:f8:29:4b,11101A,172.20.194.252,341352,False
68:ab:a9:fc:45:25,31006B,172.20.193.134,341355,False
0a:c6:80:e9:ba:68,4601B,172.20.214.135,341356,True
64:18:df:74:00:0a,5907A,172.20.200.87,341357,False
10:2b:aa:51:4c:c0,5706A,172.20.223.78,341358,False
10:2b:aa:52:68:f8,4107A,172.20.210.158,341359,False
68:ab:a9:fe:55:e0,8901B,172.20.222.55,341360,False
10:2b:aa:51:53:5f,41803A,172.20.207.246,341361,False
5a:22:bb:66:91:86,51408B,172.20.219.2,341362,True
