mac,room,ip,stb_id,mac_is_randomized
42:45:dd:af:c8:77,2018,192.168.212.88,474137,True
02:7a:9d:d9:71:de,1067,192.168.212.67,474138,True
5e:36:f3:34:ac:30,2019,192.168.212.68,474139,True
e2:56:27:ff:04:9c,2001,192.168.212.70,474140,True
ca:0a:ed:84:6b:8a,2063,192.168.212.71,474141,True
e2:9d:43:7f:54:43,1057,192.168.212.72,474142,True
42:c3:5a:cd:a2:9b,2004,192.168.212.73,474143,True
8a:95:e7:1c:b3:e1,1006,192.168.212.74,474144,True
5a:97:44:e6:79:ed,1074,192.168.212.75,474145,True
16:66:40:ce:10:18,2031,192.168.212.76,474146,True
ca:81:05:81:6e:2e,1062,192.168.212.79,474147,True
1e:51:da:11:62:d6,1062,192.168.212.81,474148,True
ce:58:50:de:03:35,2063,192.168.212.111,474149,True
9e:71:ac:d2:d4:38,2013,192.168.212.117,474150,True
92:ad:a5:89:05:bc,1019,192.168.212.113,474151,True
92:85:cf:87:11:2b,2016 B2,192.168.212.89,474152,True
18:0c:7a:8a:86:0f,1078,192.168.212.99,474153,False
7a:58:4a:87:98:ba,1020,192.168.212.51,474154,True
8c:9a:8f:d9:f3:ba,2048,192.168.213.160,474155,False
2e:d7:21:c0:8e:9f,2033,192.168.213.46,474156,True
0e:0c:29:d9:10:be,1026 B2,192.168.212.179,474157,True
6a:69:c7:ee:4f:9b,1064,192.168.212.102,474158,True
a2:61:57:e6:b8:51,1033,192.168.213.112,474159,True
fe:e9:23:35:e4:15,1050,192.168.11.204,474160,True
1a:f0:50:95:9c:fd,1028,192.168.212.77,474161,True
8c:9a:8f:d9:eb:cd,2033,192.168.212.208,474162,False
38:e1:f4:48:8d:41,2084,192.168.213.174,474164,False
ce:d4:94:f0:bf:56,2010 B2,192.168.213.9,474165,True
ea:ef:5e:e6:da:28,1058,192.168.212.42,474166,True
38:e1:f4:48:8c:84,1003@L,192.168.212.212,474167,False
fe:32:06:2a:65:15,2012,192.168.212.163,474168,True
de:dd:e6:ae:f9:ed,2062,192.168.213.125,474169,True
18:0c:7a:8a:89:f6,1026 B1,192.168.212.158,474170,False
18:0c:7a:8a:7a:b1,1025@L,192.168.213.120,474172,False
3a:96:13:62:f4:6f,2043,192.168.213.243,474173,True
f2:71:8a:74:ff:ee,2036,192.168.213.56,474174,True
38:e1:f4:48:84:7f,2026,192.168.213.254,474177,False
8c:9a:8f:d9:ec:d1,1078,192.168.213.107,474178,False
5e:d1:62:53:de:f9,2060,192.168.212.115,474179,True
38:e1:f4:48:8c:60,2074@B1,192.168.213.146,474180,False
8c:9a:8f:d9:ec:e6,2037,192.168.213.242,474181,False
18:0c:7a:8a:87:56,1042,192.168.212.144,474182,False
38:e1:f4:48:da:eb,2021,192.168.213.68,474183,False
38:e1:f4:48:80:7c,2064,192.168.212.130,474184,False
38:e1:f4:48:db:df,1074,192.168.213.30,474185,False
38:e1:f4:48:8d:31,1007,192.168.213.166,474186,False
38:e1:f4:48:86:45,1065@L,192.168.213.148,474187,False
0a:f4:d6:72:30:5b,1048,192.168.213.218,474188,True
2e:e0:4b:c6:16:e9,2028,192.168.212.86,474189,True
3e:7d:3a:85:cd:92,1043,192.168.212.103,474190,True
a6:04:e0:b0:d8:8d,2045,192.168.212.65,474191,True
9a:31:f0:e2:44:51,1068,192.168.212.40,474192,True
3a:ee:01:42:4e:5c,1086 B1,192.168.212.184,474193,True
32:4f:0a:a7:5c:59,2007,192.168.212.107,474194,True
38:e1:f4:48:90:2d,2065@B1,192.168.213.25,474195,False
3a:e9:c9:bc:d5:15,2076,192.168.212.140,474196,True
38:e1:f4:48:8e:1c,1002,192.168.212.233,474197,False
38:e1:f4:48:82:82,1062,192.168.212.145,474198,False
8c:9a:8f:d9:ec:e0,2037,192.168.212.197,474199,False
18:0c:7a:8a:85:af,1035@L,192.168.212.123,474201,False
62:f2:92:c4:32:89,1011@L,192.168.11.128,474202,True
18:0c:7a:8a:8a:83,1057,192.168.213.223,474203,False
38:e1:f4:47:64:28,2031@B1,192.168.213.162,474204,False
38:e1:f4:48:d9:dd,1085@L,192.168.212.90,474205,False
38:e1:f4:48:8d:10,2082@B1,192.168.213.90,474206,False
38:e1:f4:48:80:ba,1076@B2,192.168.212.87,474207,False
38:e1:f4:48:da:e8,1087@L,192.168.212.151,474208,False
38:e1:f4:49:84:b2,2056@B2,192.168.212.96,474209,False
